vote,public_key_id,honest,valid
0,8,0,1
1,13,0,1
2,13,0,1
3,3,1,1
4,8,0,1
5,0,1,1
6,9,1,1
7,13,0,1
8,9,1,1
9,4,1,1
10,9,1,1
11,8,0,1
12,6,1,1
13,0,1,1
14,3,1,1
15,13,0,1
16,9,1,1
17,9,1,1
18,8,0,1
19,4,1,1
20,6,1,1
21,8,0,1
22,13,0,1
23,6,1,1
24,0,1,1
25,0,1,1
26,9,1,1
27,0,1,1
28,5,0,1
29,3,1,1
30,6,1,1
31,1,0,1
32,4,1,1
33,3,1,1
34,0,1,1
35,16,0,1
36,9,1,1
37,10,0,1
38,6,1,1
39,6,1,1
40,14,0,1
41,6,1,1
42,4,1,1
43,1,0,1
44,6,1,1
45,4,1,1
46,0,1,1
47,10,0,1
48,3,1,1
49,12,0,1
50,6,1,1
51,6,1,1
52,4,1,1
53,9,1,1
54,13,0,1
55,0,1,1
56,14,0,1
57,10,0,1
58,9,1,1
59,6,1,1
60,14,0,1
61,16,0,1
62,1,0,1
63,9,1,1
64,8,0,1
65,6,1,1
66,4,1,1
67,8,0,1
68,16,0,1
69,0,1,1
70,3,1,1
71,0,1,1
72,0,1,1
73,16,0,1
74,0,1,1
75,4,1,1
76,4,1,1
77,6,1,1
78,6,1,1
79,1,0,1
80,4,1,1
81,9,1,1
82,9,1,1
83,3,1,1
84,0,1,1
85,1,0,1
86,13,0,1
87,9,1,1
88,6,1,1
89,8,0,1
90,3,1,1
91,3,1,1
92,3,1,1
93,6,1,1
94,0,1,1
95,17,0,1
96,0,1,1
97,4,1,1
98,1,0,1
99,10,0,1
100,13,0,1
101,6,1,1
102,14,0,1
103,4,1,1
104,4,1,1
105,0,1,1
106,6,1,1
107,0,1,1
108,6,1,1
109,0,1,1
110,0,1,1
111,0,1,1
112,0,1,1
113,8,0,1
114,3,1,1
115,6,1,1
116,0,1,1
117,1,0,1
118,9,1,1
119,8,0,1
120,6,1,1
121,6,1,1
122,8,0,1
123,5,0,1
124,0,1,1
125,4,1,1
126,1,0,1
127,8,0,1
128,6,1,1
129,0,1,1
