vote,public_key_id,honest,valid
0,11,1,1
1,32,1,1
2,1,1,0
3,24,1,1
4,24,1,1
5,32,1,1
6,1,1,1
7,24,1,1
8,1,1,1
9,1,1,1
10,7,0,1
11,3,0,1
12,32,1,1
13,6,1,1
14,9,0,1
15,32,1,1
16,24,1,1
17,25,0,1
18,28,0,1
19,1,1,1
20,7,0,1
21,1,1,1
22,24,1,1
23,32,1,1
24,1,1,1
25,24,1,1
26,13,0,1
27,24,1,1
28,32,1,1
29,32,1,1
30,3,0,1
31,12,0,1
32,11,1,1
33,1,1,1
34,1,1,1
35,1,1,1
36,27,0,1
37,1,1,1
38,1,1,1
39,5,0,1
40,32,1,1
41,13,0,1
42,32,1,1
43,32,1,1
44,32,1,1
45,32,1,1
46,3,0,1
47,11,1,1
48,1,1,1
49,32,1,1
50,1,1,1
51,6,1,1
52,32,1,1
53,24,1,1
54,32,1,1
55,5,0,1
56,32,1,1
57,1,1,1
58,3,0,1
59,1,1,1
60,26,0,1
61,1,1,1
62,24,1,1
63,11,1,1
64,32,1,1
65,32,1,1
66,7,0,1
67,1,1,1
68,11,1,1
69,1,1,1
70,11,1,1
71,9,0,1
72,11,1,1
73,16,1,1
74,9,0,1
75,1,1,1
76,1,1,1
77,24,1,1
78,1,1,1
79,1,1,1
80,3,0,1
81,7,0,1
82,1,1,1
83,1,1,1
84,9,0,1
85,1,1,1
86,3,0,1
87,32,1,1
88,32,1,1
89,16,1,1
90,3,0,1
91,1,1,1
92,7,0,1
93,1,1,1
94,32,1,1
95,1,1,1
96,3,0,1
97,7,0,1
98,9,0,1
99,1,1,1
100,32,1,1
101,9,0,1
102,11,1,1
103,3,0,1
104,32,1,1
105,7,0,1
106,32,1,1
107,13,0,1
108,3,0,1
109,32,1,1
110,3,0,1
111,3,0,1
112,1,1,1
113,24,1,1
114,1,1,1
115,32,1,1
116,7,0,1
117,6,1,1
118,1,1,1
119,32,1,1
120,1,1,1
121,1,1,1
122,6,1,1
123,32,1,1
124,1,1,1
125,32,1,1
126,11,1,1
127,9,0,1
128,5,0,1
129,32,1,1
130,1,1,1
131,1,1,1
132,3,0,1
133,32,1,1
134,1,1,1
135,1,1,1
136,3,0,1
137,1,1,1
138,3,0,1
139,1,1,1
140,1,1,1
141,1,1,0
142,3,0,1
143,3,0,1
144,3,0,1
145,3,0,1
146,11,1,1
147,7,0,1
148,1,1,1
149,0,0,1
150,1,1,1
151,11,1,1
152,3,0,1
153,32,1,1
154,32,1,1
155,32,1,1
156,17,1,1
157,3,0,1
158,9,0,1
159,24,1,1
160,1,1,1
161,1,1,1
162,3,0,1
163,1,1,1
164,1,1,1
165,0,0,1
166,11,1,1
167,24,1,1
168,6,1,1
169,11,1,1
170,1,1,1
171,11,1,1
172,1,1,1
173,1,1,1
174,32,1,1
175,1,1,1
176,1,1,1
177,24,1,1
178,19,1,1
179,11,1,1
180,16,1,1
181,3,0,1
182,17,1,1
183,32,1,1
184,32,1,1
185,6,1,1
186,6,1,1
187,11,1,1
188,1,1,1
189,15,0,1
190,4,0,1
191,1,1,1
192,24,1,1
193,16,1,1
194,24,1,1
195,32,1,1
196,24,1,1
197,32,1,1
198,32,1,1
199,32,1,1
200,32,1,1
201,32,1,1
202,10,0,1
203,35,0,1
204,5,0,1
205,1,1,1
206,24,1,1
207,8,0,1
208,32,1,1
209,1,1,1
210,32,1,1
211,19,1,1
212,3,0,1
213,1,1,1
214,20,0,1
215,5,0,1
216,15,0,1
217,20,0,1
218,3,0,1
219,28,0,1
220,5,0,1
221,1,1,1
222,3,0,1
223,7,0,1
224,9,0,1
225,0,0,1
226,5,0,1
227,32,1,1
228,32,1,1
229,1,1,1
230,22,0,1
231,6,1,1
232,17,1,1
233,5,0,1
234,24,1,1
235,11,1,1
236,9,0,1
237,3,0,1
238,1,1,1
239,7,0,1
240,33,0,1
241,0,0,1
242,32,1,1
243,32,1,1
244,11,1,1
245,22,0,1
246,11,1,1
247,32,1,1
248,1,1,1
249,5,0,1
250,32,1,1
251,9,0,1
252,1,1,1
253,1,1,1
254,17,1,1
255,9,0,1
256,13,0,1
257,1,1,1
258,24,1,1
259,11,1,1
260,16,1,1
261,3,0,1
262,6,1,1
263,1,1,1
264,24,1,1
265,24,1,1
266,19,1,1
267,7,0,1
268,32,1,1
269,19,1,1
270,32,1,1
271,32,1,1
272,24,1,1
273,3,0,1
274,7,0,1
275,24,1,1
276,4,0,1
277,32,1,1
278,1,1,1
279,1,1,1
280,32,1,1
281,5,0,1
282,1,1,1
283,1,1,1
284,1,1,1
285,25,0,1
286,24,1,1
287,1,1,1
288,10,0,1
289,3,0,1
290,32,1,1
291,13,0,1
292,6,1,1
293,32,1,1
294,1,1,1
295,10,0,1
296,32,1,1
297,3,0,1
298,32,1,1
299,7,0,1
300,1,1,1
301,32,1,1
302,25,0,1
303,1,1,1
304,1,1,0
305,24,1,1
306,1,1,1
307,3,0,1
308,24,1,1
309,9,0,1
310,7,0,1
311,3,0,1
312,3,0,1
313,32,1,1
314,32,1,1
315,1,1,1
316,32,1,1
317,6,1,1
318,5,0,1
319,32,1,1
320,32,1,1
321,32,1,1
322,32,1,1
323,1,1,1
324,32,1,1
325,7,0,1
326,1,1,1
327,7,0,1
328,32,1,1
329,3,0,1
330,5,0,1
331,1,1,1
332,32,1,1
333,22,0,1
334,5,0,1
335,7,0,1
336,6,1,1
337,11,1,1
338,18,0,1
339,1,1,1
340,17,1,1
341,7,0,1
342,32,1,1
343,32,1,1
344,24,1,1
345,1,1,1
346,9,0,1
347,1,1,1
348,24,1,1
349,27,0,1
350,6,1,1
351,32,1,1
352,24,1,1
353,12,0,1
354,32,1,1
355,5,0,1
356,32,1,1
357,6,1,1
358,9,0,1
359,25,0,1
360,1,1,1
361,12,0,1
362,1,1,1
363,32,1,1
364,24,1,1
365,12,0,1
366,32,1,1
367,11,1,1
368,15,0,1
369,1,1,1
370,1,1,1
371,9,0,1
372,6,1,1
373,24,1,1
374,32,1,1
375,18,0,1
376,1,1,1
377,32,1,1
378,24,1,1
379,24,1,1
380,22,0,1
381,32,1,1
382,1,1,1
383,3,0,1
384,1,1,1
385,1,1,1
386,24,1,1
387,32,1,1
388,3,0,1
389,3,0,1
390,3,0,1
391,6,1,1
392,2,0,1
393,6,1,1
394,3,0,1
395,1,1,1
396,1,1,1
397,1,1,1
398,32,1,1
399,24,1,1
400,32,1,1
401,1,1,1
402,32,1,1
403,12,0,1
404,3,0,1
405,1,1,1
406,20,0,1
407,11,1,1
408,32,1,1
409,1,1,1
410,3,0,1
411,1,1,1
412,12,0,1
413,18,0,1
414,32,1,1
415,17,1,1
416,7,0,1
417,32,1,1
418,6,1,1
419,32,1,1
420,1,1,1
421,1,1,1
422,5,0,1
423,1,1,1
424,17,1,1
425,1,1,1
426,1,1,1
427,12,0,1
428,1,1,1
429,16,1,1
430,9,0,1
431,32,1,1
432,32,1,1
433,11,1,1
434,32,1,1
435,5,0,1
436,32,1,1
437,3,0,1
438,0,0,1
439,32,1,1
440,32,1,1
441,32,1,1
442,11,1,1
443,7,0,1
444,1,1,1
445,32,1,1
446,3,0,1
447,1,1,1
448,6,1,1
449,1,1,1
450,6,1,1
451,3,0,1
452,5,0,1
453,32,1,1
454,6,1,1
455,1,1,1
456,11,1,1
457,32,1,1
458,1,1,1
459,33,0,1
460,16,1,1
461,3,0,1
462,32,1,1
463,5,0,1
464,32,1,1
465,1,1,1
466,1,1,1
467,9,0,1
468,1,1,1
469,1,1,1
470,32,1,1
471,10,0,1
472,32,1,1
473,32,1,1
474,24,1,1
475,5,0,1
476,11,1,1
477,33,0,1
478,1,1,1
479,17,1,1
480,1,1,1
481,1,1,1
482,1,1,1
483,6,1,1
484,32,1,1
485,1,1,1
486,1,1,1
487,11,1,1
488,3,0,1
489,25,0,1
490,29,0,1
491,24,1,1
492,11,1,1
493,1,1,1
494,1,1,1
495,5,0,1
496,32,1,1
497,19,1,1
498,1,1,1
499,11,1,1
500,7,0,1
501,7,0,1
502,32,1,1
503,0,0,1
504,5,0,1
505,32,1,1
506,24,1,1
507,1,1,1
508,1,1,1
509,24,1,1
510,11,1,1
511,6,1,1
512,1,1,1
513,1,1,1
514,1,1,1
515,3,0,1
516,17,1,1
517,6,1,1
518,13,0,1
519,32,1,1
520,3,0,1
521,1,1,0
522,11,1,1
523,32,1,1
524,7,0,1
525,1,1,1
526,1,1,1
527,10,0,1
528,32,1,1
529,24,1,1
530,32,1,1
531,32,1,1
532,32,1,1
533,1,1,1
534,33,0,1
535,16,1,1
536,22,0,1
537,5,0,1
538,32,1,1
539,32,1,1
540,33,0,1
541,12,0,1
542,11,1,1
543,6,1,1
544,1,1,1
545,24,1,1
546,32,1,1
547,28,0,1
548,32,1,1
549,1,1,1
550,24,1,1
551,1,1,1
552,1,1,1
553,24,1,1
554,1,1,1
555,32,1,1
556,24,1,1
557,5,0,1
558,3,0,1
559,7,0,1
560,32,1,1
561,1,1,1
562,1,1,1
563,1,1,1
564,24,1,1
565,32,1,1
566,11,1,1
567,12,0,1
568,1,1,1
569,1,1,1
570,32,1,1
571,1,1,1
572,1,1,1
573,5,0,1
574,3,0,1
575,1,1,1
576,11,1,1
577,7,0,1
578,12,0,1
579,24,1,1
580,20,0,1
581,24,1,1
582,5,0,1
583,3,0,1
584,25,0,1
585,32,1,1
586,9,0,1
587,32,1,1
588,32,1,1
589,11,1,1
590,32,1,1
591,10,0,1
592,32,1,1
593,31,0,1
594,25,0,1
595,1,1,1
596,11,1,1
597,32,1,1
598,1,1,1
599,8,0,1
600,32,1,1
601,32,1,1
602,32,1,1
603,7,0,1
604,33,0,1
605,3,0,1
606,1,1,1
607,6,1,1
608,24,1,1
609,1,1,1
610,32,1,1
611,1,1,1
612,1,1,1
613,1,1,1
614,32,1,1
615,32,1,1
616,14,0,1
617,32,1,1
618,32,1,1
