vote,public_key_id,honest,valid
0,16,0,1
1,8,1,1
2,6,1,1
3,13,0,1
4,0,1,1
5,7,1,1
6,7,1,1
7,2,0,1
8,16,0,1
9,13,0,1
10,6,1,1
11,0,1,1
12,1,1,1
13,13,0,1
14,10,0,1
15,2,0,1
16,8,1,1
17,7,1,1
18,0,1,1
19,0,1,1
20,10,0,1
21,13,0,1
22,14,1,1
23,8,1,1
24,8,1,1
25,1,1,1
26,3,0,1
27,6,1,1
28,7,1,1
29,6,1,1
30,3,0,1
31,6,1,1
32,0,1,1
33,12,0,1
34,2,0,1
35,6,1,1
36,3,0,1
37,2,0,1
38,3,0,1
39,1,1,1
40,2,0,1
41,6,1,1
42,0,1,1
43,0,1,1
44,6,1,1
45,6,1,1
46,1,1,1
47,6,1,1
48,3,0,1
49,0,1,1
50,0,1,1
51,1,1,1
52,2,0,1
53,7,1,1
54,6,1,1
55,6,1,1
56,18,0,1
57,3,0,1
58,3,0,1
59,13,0,1
60,1,1,1
61,11,1,1
62,0,1,1
63,6,1,1
64,0,1,1
65,2,0,1
66,6,1,1
67,3,0,1
68,2,0,1
69,7,1,1
70,5,1,1
71,2,0,1
72,6,1,1
73,0,1,1
74,1,1,1
75,3,0,1
76,1,1,1
77,1,1,1
78,0,1,1
79,0,1,1
80,8,1,1
81,6,1,1
82,0,1,1
83,2,0,1
84,14,1,1
85,6,1,1
86,18,0,1
87,16,0,1
88,10,0,1
89,18,0,1
90,3,0,1
91,5,1,1
92,6,1,1
93,3,0,1
94,6,1,1
95,0,1,1
96,3,0,1
97,7,1,1
98,0,1,1
99,1,1,1
100,2,0,1
101,10,0,1
102,6,1,1
103,0,1,1
104,0,1,1
105,6,1,1
106,1,1,1
107,7,1,1
108,1,1,1
109,16,0,1
110,16,0,1
111,6,1,1
112,13,0,1
113,6,1,1
114,6,1,1
115,14,1,1
116,1,1,1
117,0,1,1
118,8,1,1
119,8,1,1
120,1,1,1
121,6,1,1
122,1,1,1
123,6,1,1
124,2,0,1
125,6,1,1
126,3,0,1
127,0,1,1
128,6,1,1
129,0,1,1
130,13,0,1
131,7,1,1
132,0,1,1
133,8,1,1
134,10,0,1
135,13,0,1
136,6,1,1
137,3,0,1
138,6,1,1
139,1,1,1
140,3,0,1
141,2,0,1
142,2,0,1
143,1,1,1
144,0,1,1
145,13,0,1
146,12,0,1
147,16,0,1
148,7,1,1
149,8,1,1
150,16,0,1
151,0,1,1
152,10,0,1
153,16,0,1
154,6,1,1
155,3,0,1
156,2,0,1
157,6,1,1
158,2,0,1
159,6,1,1
160,7,1,1
161,0,1,1
162,6,1,1
163,7,1,1
164,16,0,1
165,6,1,1
