vote,public_key_id,honest,valid
0,13,0,1
1,0,1,1
2,16,0,1
3,11,1,1
4,9,0,1
5,4,1,1
6,13,0,1
7,9,0,1
8,6,1,1
9,4,1,1
10,0,1,1
11,8,0,1
12,0,1,1
13,9,0,1
14,9,0,1
15,0,1,1
16,0,1,1
17,3,1,1
18,4,1,1
19,9,0,1
20,8,0,1
21,6,1,1
22,6,1,1
23,8,0,1
24,4,1,1
25,6,1,1
26,0,1,1
27,5,0,1
28,9,0,1
29,8,0,1
30,9,0,1
31,0,1,1
32,16,0,1
33,4,1,1
34,6,1,1
35,9,0,1
36,6,1,1
37,3,1,1
38,6,1,1
39,4,1,1
40,9,0,1
41,0,1,1
42,14,1,1
43,6,1,1
44,9,0,1
45,0,1,1
46,16,0,1
47,9,0,1
48,6,1,1
49,6,1,1
50,9,0,1
51,6,1,1
52,3,1,1
53,18,1,1
54,16,0,1
55,4,1,1
56,9,0,1
57,0,1,1
58,9,0,1
59,0,1,1
60,9,0,1
61,0,1,1
62,4,1,1
63,9,0,1
64,3,1,1
65,6,1,1
66,0,1,1
67,6,1,1
68,6,1,1
69,4,1,1
70,0,1,1
71,10,1,1
72,0,1,1
73,12,0,1
74,3,1,1
75,0,1,1
76,6,1,1
77,4,1,1
78,15,0,1
79,0,1,1
80,9,0,1
81,4,1,1
82,4,1,1
83,9,0,1
84,6,1,1
85,8,0,1
86,9,0,1
87,16,0,1
88,6,1,1
89,9,0,1
90,0,1,1
91,6,1,1
92,5,0,1
93,6,1,1
94,8,0,1
95,8,0,1
96,6,1,1
97,3,1,1
98,6,1,1
99,3,1,1
100,8,0,1
101,14,1,1
102,6,1,1
103,0,1,1
104,0,1,1
105,6,1,1
106,0,1,1
107,6,1,1
108,9,0,1
109,8,0,1
110,6,1,1
111,13,0,1
112,6,1,1
113,0,1,1
114,12,0,1
115,8,0,1
116,6,1,1
117,6,1,1
118,0,1,1
119,9,0,1
120,9,0,1
121,0,1,1
122,16,0,1
123,9,0,1
124,3,1,1
125,8,0,1
126,8,0,1
127,13,0,1
128,0,1,1
129,3,1,1
130,12,0,1
131,16,0,1
132,18,1,1
133,6,1,1
134,9,0,1
135,4,1,1
136,0,1,1
137,19,0,1
138,0,1,1
139,9,0,1
140,9,0,1
141,16,0,1
142,0,1,1
143,6,1,1
144,4,1,1
145,4,1,1
146,0,1,1
147,6,1,1
148,6,1,1
149,3,1,1
150,9,0,1
151,3,1,1
152,9,0,1
153,4,1,1
154,8,0,1
155,0,1,1
156,4,1,1
157,6,1,1
158,13,0,1
159,0,1,1
160,13,0,1
161,13,0,1
162,8,0,1
163,6,1,1
164,9,0,1
165,6,1,1
166,0,1,1
167,9,0,1
168,6,1,1
169,4,1,1
170,14,1,1
171,8,0,1
172,10,1,1
173,4,1,1
174,6,1,1
175,3,1,1
176,17,1,1
177,9,0,1
178,0,1,1
179,3,1,1
180,10,1,1
181,3,1,1
182,10,1,1
183,13,0,1
184,9,0,1
185,3,1,1
186,6,1,1
187,13,0,1
188,8,0,1
189,8,0,1
190,8,0,1
191,9,0,1
192,8,0,1
193,4,1,1
194,3,1,1
195,0,1,1
196,8,0,1
197,9,0,1
198,8,0,1
199,3,1,1
200,13,0,1
201,9,0,1
202,3,1,1
203,9,0,1
204,14,1,1
205,8,0,1
206,16,0,1
207,0,1,1
208,6,1,1
209,6,1,1
210,6,1,1
211,0,1,1
212,10,1,1
213,12,0,1
214,9,0,1
215,17,1,1
216,9,0,1
217,3,1,1
218,12,0,1
219,9,0,1
220,0,1,1
221,3,1,1
222,6,1,1
223,18,1,1
224,0,1,1
225,9,0,1
226,0,1,1
227,4,1,1
228,14,1,1
229,5,0,1
230,3,1,1
231,3,1,1
232,0,1,1
233,3,1,1
234,0,1,1
235,6,1,1
236,13,0,1
237,4,1,1
238,4,1,1
239,8,0,1
240,9,0,1
241,9,0,1
242,6,1,1
243,8,0,1
244,12,0,1
245,3,1,1
246,6,1,1
247,9,0,1
248,4,1,1
249,6,1,1
250,0,1,1
251,0,1,1
252,0,1,1
253,0,1,1
254,4,1,1
255,10,1,1
256,8,0,1
257,6,1,1
258,9,0,1
259,3,1,1
260,8,0,1
261,8,0,1
262,9,0,1
263,13,0,1
264,9,0,1
265,0,1,1
266,6,1,1
267,9,0,1
268,9,0,1
269,6,1,1
270,6,1,1
271,9,0,1
272,3,1,1
273,3,1,1
274,6,1,1
275,4,1,1
276,19,0,1
277,0,1,1
278,8,0,1
279,8,0,1
280,3,1,1
281,3,1,1
282,4,1,1
283,0,1,1
284,3,1,1
285,0,1,1
286,9,0,1
287,6,1,1
288,9,0,1
289,18,1,1
290,9,0,1
291,9,0,1
292,6,1,1
293,3,1,1
294,6,1,1
295,10,1,1
296,10,1,1
297,3,1,1
298,0,1,1
299,4,1,1
300,4,1,1
301,9,0,1
302,6,1,1
303,8,0,1
304,9,0,1
305,16,0,1
306,4,1,1
307,3,1,1
308,4,1,1
309,12,0,1
310,4,1,1
311,5,0,1
312,5,0,1
313,9,0,1
314,3,1,1
315,3,1,1
316,0,1,1
317,9,0,1
318,6,1,1
319,0,1,1
320,6,1,1
321,16,0,1
322,10,1,1
323,0,1,1
324,3,1,1
325,16,0,1
326,13,0,1
327,0,1,1
328,6,1,1
329,9,0,1
330,0,1,1
