vote,public_key_id,honest,valid
0,44,1,1
1,40,0,1
2,7,0,1
3,24,1,1
4,29,1,1
5,7,0,1
6,4,0,1
7,6,1,1
8,17,1,1
9,29,1,1
10,44,1,1
11,7,0,1
12,16,1,1
13,45,0,1
14,7,0,1
15,20,0,1
16,37,1,1
17,4,0,1
18,8,0,1
19,39,0,1
20,33,1,1
21,18,1,1
22,18,1,1
23,16,1,1
24,8,0,1
25,45,0,1
26,48,0,1
27,40,0,1
28,42,1,1
29,1,0,1
30,24,1,1
31,27,1,1
32,8,0,1
33,38,1,1
34,39,0,1
35,39,0,1
36,45,0,1
37,29,1,1
38,26,0,1
39,47,1,1
40,7,0,1
41,14,0,1
42,12,1,1
43,24,1,1
44,0,1,1
45,7,0,1
46,1,0,1
47,48,0,1
48,0,1,1
49,7,0,1
50,0,1,1
51,22,1,1
52,45,0,1
53,28,0,1
54,14,0,1
55,25,1,1
56,8,0,1
57,25,1,1
58,14,0,1
59,41,1,1
60,6,1,1
61,19,1,1
62,17,1,1
63,5,0,1
64,7,0,1
65,4,0,1
66,48,0,1
67,3,1,1
68,29,1,1
69,15,1,1
70,7,0,1
71,24,1,1
72,8,0,1
73,22,1,1
74,0,1,1
75,24,1,1
76,4,0,1
77,22,1,1
78,18,1,1
79,40,0,1
80,13,1,1
81,14,0,1
82,7,0,1
83,33,1,1
84,8,0,1
85,25,1,1
86,14,0,1
87,48,0,1
88,2,1,1
89,18,1,1
90,40,0,1
91,14,0,1
92,12,1,1
93,37,1,1
94,13,1,1
95,20,0,1
96,16,1,1
97,12,1,1
98,7,0,1
99,58,1,1
100,14,0,1
101,42,1,1
102,0,1,1
103,28,0,1
104,16,1,1
105,34,0,1
106,3,1,1
107,28,0,1
108,29,1,1
109,25,1,1
110,0,1,1
111,27,1,1
112,12,1,1
113,29,1,1
114,32,1,1
115,27,1,1
116,42,1,1
117,2,1,1
118,48,0,1
119,20,0,1
120,45,0,1
121,7,0,1
122,15,1,1
123,0,1,1
124,14,0,1
125,12,1,1
126,3,1,1
127,20,0,1
128,32,1,1
129,13,1,1
130,17,1,1
131,48,0,1
132,8,0,1
133,12,1,1
134,1,0,1
135,7,0,1
136,13,1,1
137,32,1,1
138,37,1,1
139,3,1,1
140,0,1,1
141,12,1,1
142,27,1,1
143,4,0,1
144,12,1,1
145,32,1,1
146,5,0,1
147,5,0,1
148,37,1,1
149,0,1,1
150,2,1,1
151,5,0,1
152,46,0,1
153,42,1,1
154,59,1,1
155,37,1,1
156,8,0,1
157,13,1,1
158,39,0,1
159,20,0,1
160,42,1,1
161,8,0,1
162,6,1,1
163,16,1,1
164,3,1,1
165,38,1,1
166,24,1,1
167,14,0,1
168,32,1,1
169,27,1,1
170,48,0,1
171,19,1,1
172,29,1,1
173,7,0,1
174,7,0,1
175,44,1,1
176,53,1,1
177,39,0,1
178,17,1,1
179,15,1,1
180,16,1,1
181,18,1,1
182,35,0,1
183,33,1,1
184,6,1,1
185,48,0,1
186,28,0,1
187,50,1,1
188,24,1,1
189,28,0,1
190,16,1,1
191,44,1,1
192,27,1,1
193,24,1,1
194,7,0,1
195,1,0,1
196,29,1,1
197,13,1,1
198,33,1,1
199,26,0,1
200,37,1,1
201,0,1,1
202,0,1,1
203,51,0,1
204,18,1,1
205,50,1,1
206,6,1,1
207,33,1,1
208,44,1,1
209,19,1,1
210,13,1,1
211,27,1,1
212,49,1,1
213,18,1,1
214,6,1,1
215,48,0,1
216,45,0,1
217,22,1,1
218,15,1,1
219,20,0,1
220,7,0,1
221,15,1,1
222,12,1,1
223,45,0,1
224,4,0,1
225,32,1,1
226,32,1,1
227,22,1,1
228,14,0,1
229,6,1,1
230,7,0,1
231,30,1,1
232,1,0,1
233,13,1,1
234,1,0,1
235,28,0,1
236,28,0,1
237,26,0,1
238,13,1,1
239,3,1,1
240,1,0,1
241,44,1,1
242,17,1,1
243,8,0,1
244,45,0,1
245,7,0,1
246,45,0,1
247,55,0,1
248,15,1,1
249,41,1,1
250,33,1,1
251,16,1,1
252,27,1,1
253,5,0,1
254,1,0,1
255,60,0,1
256,8,0,1
257,27,1,1
258,54,1,1
259,7,0,1
260,3,1,1
261,4,0,1
262,22,1,1
263,27,1,1
264,1,0,1
265,0,1,1
266,33,1,1
267,42,1,1
268,2,1,1
269,32,1,1
270,40,0,1
271,42,1,1
272,32,1,1
273,24,1,1
274,4,0,1
