vote,public_key_id,honest,valid
0,12,0,1
1,0,1,1
2,4,1,1
3,0,1,1
4,5,0,1
5,14,0,1
6,3,1,1
7,14,0,1
8,4,1,1
9,18,0,1
10,9,1,1
11,11,0,1
12,7,0,1
13,9,1,1
14,6,1,1
15,10,0,1
16,8,0,1
17,4,1,1
18,7,0,1
19,8,0,1
20,0,1,1
21,0,1,1
22,4,1,1
23,6,1,1
24,10,0,1
25,9,1,1
26,0,1,1
27,9,1,1
28,18,0,1
29,6,1,1
30,8,0,1
31,9,1,1
32,8,0,1
33,18,0,1
34,6,1,1
35,6,1,1
36,3,1,1
37,9,1,1
38,4,1,1
39,7,0,1
40,0,1,1
41,9,1,1
42,14,0,1
43,7,0,1
44,0,1,1
45,6,1,1
46,0,1,1
47,12,0,1
48,8,0,1
49,3,1,1
50,0,1,1
51,0,1,1
52,5,0,1
53,6,1,1
54,6,1,1
55,0,1,1
56,4,1,1
57,6,1,1
58,16,0,1
59,9,1,1
60,9,1,1
61,6,1,1
62,10,0,1
63,6,1,1
64,16,0,1
65,6,1,1
66,7,0,1
67,3,1,1
68,0,1,1
69,4,1,1
70,6,1,1
71,10,0,1
72,17,0,1
73,0,1,1
74,7,0,1
75,4,1,1
76,0,1,1
77,16,0,1
78,0,1,1
79,6,1,1
80,0,1,1
81,6,1,1
82,13,0,1
83,7,0,1
84,0,1,1
85,0,1,1
86,8,0,1
87,0,1,1
88,0,1,1
89,6,1,1
90,7,0,1
91,9,1,1
92,7,0,1
93,7,0,1
94,3,1,1
95,8,0,1
96,9,1,1
97,0,1,1
98,13,0,1
99,9,1,1
100,0,1,1
101,9,1,1
102,16,0,1
103,13,0,1
104,8,0,1
105,8,0,1
106,12,0,1
107,7,0,1
108,4,1,1
109,8,0,1
110,8,0,1
111,8,0,1
112,3,1,1
113,6,1,1
114,6,1,1
115,14,0,1
116,9,1,1
117,0,1,1
118,8,0,1
119,13,0,1
120,6,1,1
121,6,1,1
122,3,1,1
123,3,1,1
124,0,1,1
125,9,1,1
126,7,0,1
127,4,1,1
128,9,1,1
129,6,1,1
130,6,1,1
131,3,1,1
132,16,0,1
133,0,1,1
134,10,0,1
135,6,1,1
136,9,1,1
137,3,1,1
138,6,1,1
139,7,0,1
140,8,0,1
141,13,0,1
142,4,1,1
143,6,1,1
144,0,1,1
145,9,1,1
146,0,1,1
147,6,1,1
148,4,1,1
149,6,1,1
150,9,1,1
151,16,0,1
152,4,1,1
153,6,1,1
154,3,1,1
155,4,1,1
156,8,0,1
157,0,1,1
158,8,0,1
159,8,0,1
160,0,1,1
161,13,0,1
162,6,1,1
163,6,1,1
164,16,0,1
165,6,1,1
166,15,0,1
167,3,1,1
168,4,1,1
169,16,0,1
170,3,1,1
171,8,0,1
172,11,0,1
173,0,1,1
174,6,1,1
175,13,0,1
176,9,1,1
177,6,1,1
178,0,1,1
179,9,1,1
180,14,0,1
181,17,0,1
182,3,1,1
183,6,1,1
184,6,1,1
185,11,0,1
186,7,0,1
187,9,1,1
188,4,1,1
189,9,1,1
190,0,1,1
191,8,0,1
192,0,1,1
193,6,1,1
194,13,0,1
195,8,0,1
196,10,0,1
197,3,1,1
198,4,1,1
199,9,1,1
200,7,0,1
201,16,0,1
202,13,0,1
203,9,1,1
204,4,1,1
205,10,0,1
206,6,1,1
207,3,1,1
208,0,1,1
209,9,1,1
210,8,0,1
211,4,1,1
212,4,1,1
213,9,1,1
214,13,0,1
215,18,0,1
216,3,1,1
217,8,0,1
218,9,1,1
219,9,1,1
220,6,1,1
221,0,1,1
222,3,1,1
223,3,1,1
224,9,1,1
225,9,1,1
226,10,0,1
227,6,1,1
228,9,1,1
229,8,0,1
230,0,1,1
231,4,1,1
232,0,1,1
233,9,1,1
234,4,1,1
235,9,1,1
236,6,1,1
237,8,0,1
238,7,0,1
239,0,1,1
240,6,1,1
241,12,0,1
242,6,1,1
243,17,0,1
244,0,1,1
245,7,0,1
246,3,1,1
247,10,0,1
248,9,1,1
249,9,1,1
250,8,0,1
251,4,1,1
252,7,0,1
253,9,1,1
254,7,0,1
255,8,0,1
256,0,1,1
257,12,0,1
258,3,1,1
259,3,1,1
260,8,0,1
261,9,1,1
262,9,1,1
263,3,1,1
264,3,1,1
265,3,1,1
266,0,1,1
267,9,1,1
268,13,0,1
269,0,1,1
270,0,1,1
271,0,1,1
272,9,1,1
273,6,1,1
274,5,0,1
275,9,1,1
276,0,1,1
277,6,1,1
278,3,1,1
279,4,1,1
280,6,1,1
281,6,1,1
282,10,0,1
283,9,1,1
284,4,1,1
285,6,1,1
286,6,1,1
287,9,1,1
288,0,1,1
289,9,1,1
290,3,1,1
291,9,1,1
292,13,0,1
293,12,0,1
294,3,1,1
295,6,1,1
296,3,1,1
297,3,1,1
298,0,1,1
299,6,1,1
300,8,0,1
301,3,1,1
302,10,0,1
303,14,0,1
304,6,1,1
305,9,1,1
306,7,0,1
307,8,0,1
308,6,1,1
309,6,1,1
310,4,1,1
311,9,1,1
312,4,1,1
313,3,1,1
314,0,1,1
315,0,1,1
316,6,1,1
317,7,0,1
318,9,1,1
319,0,1,1
320,7,0,1
321,4,1,1
322,8,0,1
323,3,1,1
324,8,0,1
325,8,0,1
326,12,0,1
327,16,0,1
328,3,1,1
329,4,1,1
330,10,0,1
331,6,1,1
332,16,0,1
333,9,1,1
334,4,1,1
335,12,0,1
336,6,1,1
337,4,1,1
338,7,0,1
339,10,0,1
340,8,0,1
341,9,1,1
342,3,1,1
343,3,1,1
344,0,1,1
345,9,1,1
346,9,1,1
347,5,0,1
348,3,1,1
349,0,1,1
350,3,1,1
351,17,0,1
352,4,1,1
353,9,1,1
354,5,0,1
355,13,0,1
356,9,1,1
357,0,1,1
358,0,1,1
359,6,1,1
360,7,0,1
361,3,1,1
362,0,1,1
363,0,1,1
364,0,1,1
365,7,0,1
366,13,0,1
367,6,1,1
368,6,1,1
369,3,1,1
370,4,1,1
371,6,1,1
372,8,0,1
373,18,0,1
374,8,0,1
375,7,0,1
376,16,0,1
377,7,0,1
378,9,1,1
379,3,1,1
380,0,1,1
381,3,1,1
382,7,0,1
383,13,0,1
384,6,1,1
385,0,1,1
386,7,0,1
387,4,1,1
388,9,1,1
389,0,1,1
390,5,0,1
391,9,1,1
392,0,1,1
393,3,1,1
394,7,0,1
395,16,0,1
396,6,1,1
397,16,0,1
398,4,1,1
399,6,1,1
400,15,0,1
401,4,1,1
402,8,0,1
403,9,1,1
404,9,1,1
405,9,1,1
406,7,0,1
407,6,1,1
408,10,0,1
409,4,1,1
410,6,1,1
411,3,1,1
412,6,1,1
413,3,1,1
414,14,0,1
415,12,0,1
416,0,1,1
417,6,1,1
418,16,0,1
419,13,0,1
420,3,1,1
421,7,0,1
422,6,1,1
423,0,1,1
424,4,1,1
425,8,0,1
426,4,1,1
427,3,1,1
428,6,1,1
429,9,1,1
430,0,1,1
431,8,0,1
432,9,1,1
433,6,1,1
434,3,1,1
435,0,1,1
436,4,1,1
437,6,1,1
438,9,1,1
439,13,0,1
440,6,1,1
441,7,0,1
442,9,1,1
443,6,1,1
444,0,1,1
445,16,0,1
446,6,1,1
447,6,1,1
448,6,1,1
449,10,0,1
450,13,0,1
451,7,0,1
452,0,1,1
453,16,0,1
454,6,1,1
455,3,1,1
456,0,1,1
457,9,1,1
458,8,0,1
459,3,1,1
460,0,1,1
461,16,0,1
462,14,0,1
463,15,0,1
464,13,0,1
465,8,0,1
466,9,1,1
467,4,1,1
468,7,0,1
469,3,1,1
470,0,1,1
471,0,1,1
472,0,1,1
473,0,1,1
474,6,1,1
475,6,1,1
476,7,0,1
477,3,1,1
478,0,1,1
479,8,0,1
480,4,1,1
481,6,1,1
482,6,1,1
483,8,0,1
484,6,1,1
485,13,0,1
486,14,0,1
487,4,1,1
488,4,1,1
489,15,0,1
490,6,1,1
491,12,0,1
492,3,1,1
493,11,0,1
494,6,1,1
495,16,0,1
496,9,1,1
497,11,0,1
498,6,1,1
499,9,1,1
500,6,1,1
501,4,1,1
502,16,0,1
503,16,0,1
504,9,1,1
505,6,1,1
506,3,1,1
507,8,0,1
508,7,0,1
509,0,1,1
510,4,1,1
511,9,1,1
512,9,1,1
513,6,1,1
514,6,1,1
515,9,1,1
516,8,0,1
517,6,1,1
518,7,0,1
519,11,0,1
520,6,1,1
521,9,1,1
522,10,0,1
523,6,1,1
524,0,1,1
525,13,0,1
526,16,0,1
527,10,0,1
528,6,1,1
529,0,1,1
530,9,1,1
531,6,1,1
532,9,1,1
533,0,1,1
534,9,1,1
535,6,1,1
536,6,1,1
537,8,0,1
538,3,1,1
539,6,1,1
540,6,1,1
541,4,1,1
542,9,1,1
543,0,1,1
544,13,0,1
545,9,1,1
546,0,1,1
547,17,0,1
548,15,0,1
549,10,0,1
550,13,0,1
551,3,1,1
552,6,1,1
553,9,1,1
554,8,0,1
555,16,0,1
556,0,1,1
557,9,1,1
558,17,0,1
559,3,1,1
560,0,1,1
561,7,0,1
562,0,1,1
563,3,1,1
564,0,1,1
565,9,1,1
566,10,0,1
567,0,1,1
568,10,0,1
569,7,0,1
570,0,1,1
571,9,1,1
572,6,1,1
573,9,1,1
574,9,1,1
575,4,1,1
576,3,1,1
577,9,1,1
578,6,1,1
579,0,1,1
580,10,0,1
581,9,1,1
582,10,0,1
583,0,1,1
584,9,1,1
585,16,0,1
586,9,1,1
587,16,0,1
588,7,0,1
589,0,1,1
590,10,0,1
591,0,1,1
592,16,0,1
593,10,0,1
594,7,0,1
595,12,0,1
596,0,1,1
597,6,1,1
598,14,0,1
599,0,1,1
600,0,1,1
601,6,1,1
602,4,1,1
603,9,1,1
604,0,1,1
605,0,1,1
606,6,1,1
607,4,1,1
608,3,1,1
609,17,0,1
610,6,1,1
611,4,1,1
612,10,0,1
613,3,1,1
614,16,0,1
615,9,1,1
616,9,1,1
617,8,0,1
618,8,0,1
619,0,1,1
620,6,1,1
621,4,1,1
622,3,1,1
623,7,0,1
624,18,0,1
625,0,1,1
626,4,1,1
627,4,1,1
628,9,1,1
629,0,1,1
630,9,1,1
631,8,0,1
632,9,1,1
633,3,1,1
634,4,1,1
635,7,0,1
636,9,1,1
637,0,1,1
638,3,1,1
639,5,0,1
640,9,1,1
641,13,0,1
642,13,0,1
643,4,1,1
644,6,1,1
645,6,1,1
646,4,1,1
647,6,1,1
648,9,1,1
649,0,1,1
650,4,1,1
651,6,1,1
652,13,0,1
653,4,1,1
654,9,1,1
655,0,1,1
656,13,0,1
657,0,1,1
658,7,0,1
659,9,1,1
660,9,1,1
661,14,0,1
662,16,0,1
663,8,0,1
664,9,1,1
665,10,0,1
666,14,0,1
667,0,1,1
668,6,1,1
669,10,0,1
670,15,0,1
671,10,0,1
672,12,0,1
673,13,0,1
674,6,1,1
675,9,1,1
676,6,1,1
677,4,1,1
678,3,1,1
679,3,1,1
680,8,0,1
681,12,0,1
682,4,1,1
683,6,1,1
684,3,1,1
685,3,1,1
686,16,0,1
687,9,1,1
688,14,0,1
689,12,0,1
690,4,1,1
