vote,public_key_id,honest,valid
0,24,0,1
1,23,0,1
2,13,0,1
3,21,1,1
4,9,1,1
5,11,1,1
6,1,1,1
7,7,1,1
8,29,1,1
9,55,1,1
10,10,0,1
11,12,1,1
12,10,0,1
13,7,1,1
14,28,1,1
15,0,1,1
16,14,1,1
17,7,1,1
18,16,1,1
19,8,1,1
20,24,0,1
21,18,1,1
22,2,1,1
23,43,1,1
24,13,0,1
25,37,1,1
26,44,1,1
27,15,0,1
28,22,1,1
29,29,1,1
30,23,0,1
31,1,1,1
32,1,1,1
33,23,0,1
34,13,0,1
35,40,1,1
36,40,1,1
37,14,1,1
38,0,1,1
39,33,1,1
40,10,0,1
41,9,1,1
42,3,0,1
43,23,0,1
44,16,1,1
45,21,1,1
46,1,1,1
47,9,1,1
48,49,0,1
49,21,1,1
50,11,1,1
51,43,1,1
52,29,1,1
53,32,1,1
54,13,0,1
55,18,1,1
56,9,1,1
57,43,1,1
58,17,1,1
59,21,1,1
60,1,1,1
61,28,1,1
62,0,1,1
63,1,1,1
64,12,1,1
65,1,1,1
66,4,1,1
67,8,1,1
68,32,1,1
69,4,1,1
70,10,0,1
71,6,1,1
72,23,0,1
73,5,0,1
74,48,1,1
75,19,1,1
76,21,1,1
77,3,0,1
78,18,1,1
79,3,0,1
80,4,1,1
81,7,1,1
82,40,1,1
83,3,0,1
84,29,1,1
85,5,0,1
86,3,0,1
87,15,0,1
88,33,1,1
89,27,0,1
90,12,1,1
91,13,0,1
92,36,0,1
93,14,1,1
94,61,1,1
95,20,1,1
96,17,1,1
97,13,0,1
98,8,1,1
99,0,1,1
100,27,0,1
101,27,0,1
102,11,1,1
103,15,0,1
104,37,1,1
105,42,1,1
106,37,1,1
107,46,0,1
108,17,1,1
109,25,1,1
110,2,1,1
111,34,1,1
112,55,1,1
113,1,1,1
114,8,1,1
115,32,1,1
116,12,1,1
117,23,0,1
118,23,0,1
119,48,1,1
120,29,1,1
121,21,1,1
122,37,1,1
123,16,1,1
124,23,0,1
125,21,1,1
126,48,1,1
127,0,1,1
128,5,0,1
129,0,1,1
130,7,1,1
131,42,1,1
132,42,1,1
133,0,1,1
134,6,1,1
135,8,1,1
136,59,0,1
137,31,1,1
138,4,1,1
139,40,1,1
140,20,1,1
141,21,1,1
142,4,1,1
143,45,1,1
144,25,1,1
145,27,0,1
146,22,1,1
147,25,1,1
148,41,1,1
149,24,0,1
150,21,1,1
151,4,1,1
152,18,1,1
