vote,public_key_id,honest,valid
0,2,0,1
1,3,0,1
2,5,1,1
3,3,0,1
4,9,1,1
5,4,1,1
6,9,1,1
7,6,1,1
8,0,1,1
9,6,1,1
10,7,1,1
11,0,1,1
12,9,1,1
13,7,1,1
14,0,1,1
15,0,1,1
16,2,0,1
17,6,1,1
18,2,0,1
19,0,1,1
20,4,1,1
21,4,1,1
22,6,1,1
23,0,1,1
24,6,1,1
25,7,1,1
26,2,0,1
27,9,1,1
28,3,0,1
29,3,0,1
30,3,0,1
31,0,1,1
32,2,0,1
33,9,1,1
34,9,1,1
35,1,1,1
36,9,1,1
37,10,1,1
38,16,1,1
39,3,0,1
40,10,1,1
41,13,0,1
42,3,0,1
43,2,0,1
44,18,1,1
45,8,1,1
46,6,1,1
47,0,1,1
48,3,0,1
49,8,1,1
50,16,1,1
51,1,1,1
52,2,0,1
53,6,1,1
54,1,1,1
55,3,0,1
56,0,1,1
57,1,1,1
58,6,1,1
59,0,1,1
60,7,1,1
61,1,1,1
62,7,1,1
63,8,1,1
64,2,0,1
65,14,0,1
66,9,1,1
67,7,1,1
68,1,1,1
69,16,1,1
70,9,1,1
71,16,1,1
72,13,0,1
73,9,1,1
74,7,1,1
75,9,1,1
76,3,0,1
77,2,0,1
78,9,1,1
79,1,1,1
80,6,1,1
81,9,1,1
82,15,1,1
83,8,1,1
84,2,0,1
85,16,1,1
86,2,0,1
87,1,1,1
88,9,1,1
89,3,0,1
90,7,1,1
91,6,1,1
92,6,1,1
93,6,1,1
94,0,1,1
95,9,1,1
96,9,1,1
97,9,1,1
98,8,1,1
99,4,1,1
100,4,1,1
101,9,1,1
102,11,1,1
103,16,1,1
104,0,1,1
105,2,0,1
106,2,0,1
107,3,0,1
108,0,1,1
109,7,1,1
110,13,0,1
111,4,1,1
112,13,0,1
113,0,1,1
114,3,0,1
115,4,1,1
116,18,1,1
117,16,1,1
118,6,1,1
119,2,0,1
120,4,1,1
121,4,1,1
122,4,1,1
123,6,1,1
124,6,1,1
125,9,1,1
126,9,1,1
127,9,1,1
128,9,1,1
129,3,0,1
130,1,1,1
131,9,1,1
132,17,1,1
133,0,1,1
134,13,0,1
135,2,0,1
136,3,0,1
137,6,1,1
138,12,0,1
139,4,1,1
140,2,0,1
141,5,1,1
142,1,1,1
143,9,1,1
144,4,1,1
145,2,0,1
146,13,0,1
147,6,1,1
148,0,1,1
149,10,1,1
150,6,1,1
151,16,1,1
152,3,0,1
153,2,0,1
154,9,1,1
155,0,1,1
156,0,1,1
157,12,0,1
158,0,1,1
159,2,0,1
160,4,1,1
161,14,0,1
162,9,1,1
163,6,1,1
164,0,1,1
165,2,0,1
166,3,0,1
167,9,1,1
168,13,0,1
169,8,1,1
170,8,1,1
171,8,1,1
172,6,1,1
173,1,1,1
174,4,1,1
175,16,1,1
176,0,1,1
177,3,0,1
178,3,0,1
179,1,1,1
180,1,1,1
181,6,1,1
182,14,0,1
183,0,1,1
184,4,1,1
185,6,1,1
186,0,1,1
187,7,1,1
188,4,1,1
189,1,1,1
190,7,1,1
191,6,1,1
192,6,1,1
193,2,0,1
194,16,1,1
195,2,0,1
196,6,1,1
197,4,1,1
198,3,0,1
199,1,1,1
200,6,1,1
201,8,1,1
202,6,1,1
203,4,1,1
204,7,1,1
205,9,1,1
206,2,0,1
207,1,1,1
208,6,1,1
209,6,1,1
210,0,1,1
211,0,1,1
212,14,0,1
213,3,0,1
214,6,1,1
215,0,1,1
216,6,1,1
217,0,1,1
218,19,1,1
219,0,1,1
220,0,1,1
221,0,1,1
222,10,1,1
223,6,1,1
224,1,1,1
225,8,1,1
226,0,1,1
227,8,1,1
228,6,1,1
229,9,1,1
230,8,1,1
231,4,1,1
232,13,0,1
233,13,0,1
234,6,1,1
235,3,0,1
236,1,1,1
237,4,1,1
238,0,1,1
239,16,1,1
240,16,1,1
241,0,1,1
242,6,1,1
243,6,1,1
244,12,0,1
245,6,1,1
246,14,0,1
247,3,0,1
248,0,1,1
249,6,1,1
250,1,1,1
251,0,1,1
252,13,0,1
253,13,0,1
254,8,1,1
255,2,0,1
256,4,1,1
257,16,1,1
258,6,1,1
259,10,1,1
260,4,1,1
261,3,0,1
262,1,1,1
263,8,1,1
264,0,1,1
265,0,1,1
266,9,1,1
267,0,1,1
268,2,0,1
269,6,1,1
270,4,1,1
271,2,0,1
272,18,1,1
273,12,0,1
274,4,1,1
275,3,0,1
276,4,1,1
277,16,1,1
278,19,1,1
279,2,0,1
280,7,1,1
281,3,0,1
282,9,1,1
283,16,1,1
284,0,1,1
285,0,1,1
286,16,1,1
287,2,0,1
288,16,1,1
289,9,1,1
290,6,1,1
291,1,1,1
292,12,0,1
293,1,1,1
294,16,1,1
295,9,1,1
296,9,1,1
297,2,0,1
298,12,0,1
299,1,1,1
300,0,1,1
301,13,0,1
302,8,1,1
303,7,1,1
304,6,1,1
305,6,1,1
306,18,1,1
307,9,1,1
308,8,1,1
309,6,1,1
310,8,1,1
311,0,1,1
312,10,1,1
313,9,1,1
314,9,1,1
315,9,1,1
316,8,1,1
317,6,1,1
318,0,1,1
319,9,1,1
320,9,1,1
321,9,1,1
322,6,1,1
323,3,0,1
324,9,1,1
325,2,0,1
326,3,0,1
327,0,1,1
328,2,0,1
329,6,1,1
330,14,0,1
331,0,1,1
332,6,1,1
333,6,1,1
334,6,1,1
335,1,1,1
336,17,1,1
337,4,1,1
338,19,1,1
339,0,1,1
340,6,1,1
341,0,1,1
342,10,1,1
343,7,1,1
344,10,1,1
345,9,1,1
346,2,0,1
347,8,1,1
348,6,1,1
349,0,1,1
350,8,1,1
351,0,1,1
352,8,1,1
353,9,1,1
354,9,1,1
355,8,1,1
356,6,1,1
357,0,1,1
358,7,1,1
359,8,1,1
360,2,0,1
361,9,1,1
362,9,1,1
363,7,1,1
364,2,0,1
365,2,0,1
366,3,0,1
367,9,1,1
368,2,0,1
369,1,1,1
370,4,1,1
371,4,1,1
372,2,0,1
373,3,0,1
374,6,1,1
375,9,1,1
376,9,1,1
377,0,1,1
378,9,1,1
379,11,1,1
380,2,0,1
381,12,0,1
382,3,0,1
383,7,1,1
384,7,1,1
385,13,0,1
386,0,1,1
387,2,0,1
388,1,1,1
389,5,1,1
390,6,1,1
391,2,0,1
392,6,1,1
393,4,1,1
394,6,1,1
395,8,1,1
396,4,1,1
397,0,1,1
398,0,1,1
399,10,1,1
400,7,1,1
401,6,1,1
402,1,1,1
403,0,1,1
404,2,0,1
405,0,1,1
406,13,0,1
407,1,1,1
408,1,1,1
409,8,1,1
410,8,1,1
411,2,0,1
412,6,1,1
413,16,1,1
414,6,1,1
415,11,1,1
416,9,1,1
417,19,1,1
418,3,0,1
419,0,1,1
420,3,0,1
421,9,1,1
422,4,1,1
423,3,0,1
424,16,1,1
425,0,1,1
426,8,1,1
427,3,0,1
428,10,1,1
429,8,1,1
430,4,1,1
431,2,0,1
432,6,1,1
433,5,1,1
434,7,1,1
435,1,1,1
436,6,1,1
437,4,1,1
438,9,1,1
439,8,1,1
440,3,0,1
441,3,0,1
442,0,1,1
443,6,1,1
444,9,1,1
445,10,1,1
446,12,0,1
447,7,1,1
448,6,1,1
449,8,1,1
450,3,0,1
451,3,0,1
452,4,1,1
453,0,1,1
454,14,0,1
455,9,1,1
456,7,1,1
457,9,1,1
458,6,1,1
459,0,1,1
460,9,1,1
461,4,1,1
462,10,1,1
463,1,1,1
464,4,1,1
465,7,1,1
466,8,1,1
467,3,0,1
468,1,1,1
469,18,1,1
470,6,1,1
471,19,1,1
472,10,1,1
473,0,1,1
474,2,0,1
475,8,1,1
476,9,1,1
477,3,0,1
478,12,0,1
479,15,1,1
480,13,0,1
481,10,1,1
482,9,1,1
483,3,0,1
484,4,1,1
485,6,1,1
486,9,1,1
487,0,1,1
488,13,0,1
489,16,1,1
490,7,1,1
491,3,0,1
492,16,1,1
493,6,1,1
494,9,1,1
495,10,1,1
496,13,0,1
497,5,1,1
498,10,1,1
499,3,0,1
500,0,1,1
501,4,1,1
502,0,1,1
503,0,1,1
504,4,1,1
505,16,1,1
506,4,1,1
507,0,1,1
508,13,0,1
509,0,1,1
510,9,1,1
511,2,0,1
512,10,1,1
513,4,1,1
514,2,0,1
515,7,1,1
516,6,1,1
517,0,1,1
518,2,0,1
519,4,1,1
520,9,1,1
521,8,1,1
522,10,1,1
523,14,0,1
524,10,1,1
525,13,0,1
526,0,1,1
527,6,1,1
528,7,1,1
529,1,1,1
530,7,1,1
531,8,1,1
532,6,1,1
533,6,1,1
534,9,1,1
535,10,1,1
536,2,0,1
537,9,1,1
538,8,1,1
539,9,1,1
540,16,1,1
541,6,1,1
542,2,0,1
543,0,1,1
544,0,1,1
545,3,0,1
546,1,1,1
547,7,1,1
548,17,1,1
549,6,1,1
550,0,1,1
551,6,1,1
552,10,1,1
553,16,1,1
554,6,1,1
555,8,1,1
556,6,1,1
557,9,1,1
558,1,1,1
559,8,1,1
560,9,1,1
561,3,0,1
562,10,1,1
563,4,1,1
564,2,0,1
565,9,1,1
566,0,1,1
567,9,1,1
568,1,1,1
569,0,1,1
570,2,0,1
571,9,1,1
572,10,1,1
573,7,1,1
574,11,1,1
575,6,1,1
576,4,1,1
577,6,1,1
578,6,1,1
579,4,1,1
580,9,1,1
581,9,1,1
582,19,1,1
583,16,1,1
584,9,1,1
585,6,1,1
586,13,0,1
587,7,1,1
588,2,0,1
589,9,1,1
590,12,0,1
591,1,1,1
592,1,1,1
593,9,1,1
594,6,1,1
595,7,1,1
596,10,1,1
597,8,1,1
598,9,1,1
599,18,1,1
600,3,0,1
601,0,1,1
602,4,1,1
603,14,0,1
604,6,1,1
605,0,1,1
606,0,1,1
607,7,1,1
608,6,1,1
609,0,1,1
610,8,1,1
611,6,1,1
612,6,1,1
613,9,1,1
614,1,1,1
615,4,1,1
616,3,0,1
617,0,1,1
618,9,1,1
619,0,1,1
620,8,1,1
621,0,1,1
622,2,0,1
623,9,1,1
624,15,1,1
625,0,1,1
626,10,1,1
627,7,1,1
628,6,1,1
629,13,0,1
630,1,1,1
631,19,1,1
632,2,0,1
633,3,0,1
634,7,1,1
635,6,1,1
636,11,1,1
637,15,1,1
638,6,1,1
639,3,0,1
640,2,0,1
641,18,1,1
642,0,1,1
643,0,1,1
644,0,1,1
645,6,1,1
646,6,1,1
647,1,1,1
648,0,1,1
649,7,1,1
650,9,1,1
651,7,1,1
652,6,1,1
653,18,1,1
654,0,1,1
655,6,1,1
656,0,1,1
657,13,0,1
658,2,0,1
659,6,1,1
660,14,0,1
661,4,1,1
662,17,1,1
663,4,1,1
664,9,1,1
665,0,1,1
666,6,1,1
667,9,1,1
668,9,1,1
669,5,1,1
670,6,1,1
671,6,1,1
672,6,1,1
673,2,0,1
674,0,1,1
675,6,1,1
676,3,0,1
677,0,1,1
678,0,1,1
679,8,1,1
680,8,1,1
681,6,1,1
682,9,1,1
683,3,0,1
684,4,1,1
685,4,1,1
686,3,0,1
687,9,1,1
688,0,1,1
689,1,1,1
690,6,1,1
691,6,1,1
692,13,0,1
693,0,1,1
694,7,1,1
695,3,0,1
696,0,1,1
697,6,1,1
