vote,public_key_id,honest,valid
0,1,1,1
1,1,1,1
2,1,1,1
3,1,1,1
4,9,1,1
5,8,0,1
6,1,1,1
7,4,1,1
8,2,0,1
9,4,1,1
10,9,1,1
11,1,1,1
12,6,0,1
13,10,0,1
14,4,1,1
15,8,0,1
16,4,1,1
17,2,0,1
18,4,1,1
19,2,0,1
20,20,0,1
21,1,1,1
22,29,1,1
23,6,0,1
24,8,0,1
25,8,0,1
26,32,1,1
27,6,0,1
28,4,1,1
29,10,0,1
30,2,0,1
31,1,1,1
32,6,0,1
33,1,1,1
34,9,1,1
35,2,0,1
36,2,0,1
37,1,1,1
38,6,0,1
39,6,0,1
40,1,1,1
41,13,0,1
42,2,0,1
43,2,0,1
44,2,0,1
45,8,0,1
46,1,1,1
47,2,0,1
48,1,1,1
49,2,0,1
50,1,1,1
51,1,1,1
52,1,1,1
53,22,1,1
54,21,1,1
55,20,0,1
56,2,0,1
57,2,0,1
58,1,1,1
59,9,1,1
60,7,1,1
61,6,0,1
62,2,0,1
63,19,0,1
64,1,1,1
65,14,0,1
66,2,0,1
67,2,0,1
68,1,1,1
69,8,0,1
70,12,1,1
71,2,0,1
72,2,0,1
73,2,0,1
74,2,0,1
75,27,1,1
76,16,1,1
77,6,0,1
78,4,1,1
79,1,1,1
80,6,0,1
81,2,0,1
82,1,1,1
83,6,0,1
84,1,1,1
85,2,0,1
86,4,1,1
87,4,1,1
88,6,0,1
89,9,1,1
90,2,0,1
91,9,1,1
92,8,0,1
93,2,0,1
94,16,1,1
95,3,0,1
96,2,0,1
97,2,0,1
98,1,1,1
99,1,1,1
100,4,1,1
101,2,0,1
102,18,1,1
103,2,0,1
104,9,1,1
105,1,1,1
106,1,1,1
107,20,0,1
108,14,0,1
109,12,1,1
110,2,0,1
111,1,1,1
112,12,1,1
113,1,1,1
114,2,0,1
115,1,1,1
116,2,0,1
117,1,1,1
118,14,0,1
119,23,0,1
120,4,1,1
121,3,0,1
122,1,1,1
123,6,0,1
124,2,0,1
125,1,1,1
126,1,1,1
127,24,1,1
128,23,0,1
129,2,0,1
130,2,0,1
131,2,0,1
132,2,0,1
133,6,0,1
134,1,1,1
135,1,1,1
136,4,1,1
137,2,0,1
138,1,1,1
139,14,0,1
140,29,1,1
141,2,0,1
142,1,1,1
143,1,1,1
144,1,1,1
145,2,0,1
146,1,1,1
147,1,1,1
148,18,1,1
149,22,1,1
150,2,0,1
151,2,0,1
152,1,1,1
153,4,1,1
154,9,1,1
155,2,0,1
156,12,1,1
157,1,1,1
158,4,1,1
159,12,1,1
160,1,1,1
161,14,0,1
162,14,0,1
163,15,1,1
164,1,1,1
165,1,1,1
166,29,1,1
167,8,0,1
168,2,0,1
169,1,1,1
170,1,1,1
171,8,0,1
172,14,0,1
173,6,0,1
174,4,1,1
175,2,0,1
176,14,0,1
177,2,0,1
178,4,1,1
179,2,0,1
180,2,0,1
181,2,0,1
182,6,0,1
183,20,0,1
184,13,0,1
185,4,1,1
186,2,0,1
187,1,1,1
188,2,0,1
189,2,0,1
190,6,0,1
191,1,1,1
192,2,0,1
193,0,0,1
194,6,0,1
195,1,1,1
196,1,1,1
197,14,0,1
198,14,0,1
199,8,0,1
200,1,1,1
201,2,0,1
202,4,1,1
203,8,0,1
204,1,1,1
205,10,0,1
206,2,0,1
207,1,1,1
208,2,0,1
209,2,0,1
210,6,0,1
211,2,0,1
212,20,0,1
213,1,1,1
214,8,0,1
215,1,1,1
216,2,0,1
217,16,1,1
218,1,1,1
219,10,0,1
220,12,1,1
221,6,0,1
222,22,1,1
223,4,1,1
224,1,1,1
225,2,0,1
226,10,0,1
227,10,0,1
228,14,0,1
229,6,0,1
230,25,1,1
231,4,1,1
232,2,0,1
233,1,1,1
234,14,0,1
235,25,1,1
236,2,0,1
237,6,0,1
238,6,0,1
239,14,0,1
240,0,0,1
241,15,1,1
242,1,1,1
243,10,0,1
244,14,0,1
245,4,1,1
246,1,1,1
247,2,0,1
248,4,1,1
249,2,0,1
250,1,1,1
251,6,0,1
252,1,1,1
253,14,0,1
254,6,0,1
255,1,1,1
256,2,0,1
257,4,1,1
258,0,0,1
259,1,1,1
260,9,1,1
261,8,0,1
262,6,0,1
263,2,0,1
264,12,1,1
265,2,0,1
266,2,0,1
267,9,1,1
268,1,1,1
269,4,1,1
270,4,1,1
271,8,0,1
272,2,0,1
273,1,1,1
274,14,0,1
275,6,0,1
276,6,0,1
277,15,1,1
278,1,1,1
279,22,1,1
280,7,1,1
281,1,1,1
282,0,0,1
283,2,0,1
284,1,1,1
285,1,1,1
286,2,0,1
287,2,0,1
288,4,1,1
289,4,1,1
290,16,1,1
291,1,1,1
292,9,1,1
293,14,0,1
294,2,0,1
295,21,1,1
296,8,0,1
297,10,0,1
298,1,1,1
299,1,1,1
300,1,1,1
301,7,1,1
302,2,0,1
303,2,0,1
304,9,1,1
305,1,1,1
306,2,0,1
307,1,1,1
308,2,0,1
309,6,0,1
310,27,1,1
311,6,0,1
312,20,0,1
313,10,0,1
314,2,0,1
315,1,1,1
316,28,1,1
317,2,0,1
318,10,0,1
319,1,1,1
320,30,1,1
321,1,1,1
322,1,1,1
323,8,0,1
324,1,1,1
325,19,0,1
326,4,1,1
327,1,1,1
328,9,1,1
329,1,1,1
330,1,1,1
331,6,0,1
332,1,1,1
333,4,1,1
334,1,1,1
335,4,1,1
336,6,0,1
337,1,1,1
338,8,0,1
339,2,0,1
340,6,0,1
341,1,1,1
342,8,0,1
343,19,0,1
344,9,1,1
345,10,0,1
346,27,1,1
347,22,1,1
348,4,1,1
349,2,0,1
350,1,1,1
351,2,0,1
352,9,1,1
353,2,0,1
354,6,0,1
355,14,0,1
356,2,0,1
357,6,0,1
358,6,0,1
359,1,1,1
360,18,1,1
361,4,1,1
362,2,0,1
363,1,1,1
364,1,1,1
365,9,1,1
366,2,0,1
367,12,1,1
368,1,1,1
369,22,1,1
370,2,0,1
371,1,1,1
372,6,0,1
373,8,0,1
374,6,0,1
375,6,0,1
376,1,1,1
377,2,0,1
378,4,1,1
379,2,0,1
380,2,0,1
381,6,0,1
382,1,1,1
383,1,1,1
384,9,1,1
385,15,1,1
386,2,0,1
387,6,0,1
388,1,1,1
389,1,1,1
390,2,0,1
391,1,1,1
392,1,1,1
393,1,1,1
394,1,1,1
395,2,0,1
396,4,1,1
397,1,1,1
398,1,1,1
399,6,0,1
400,3,0,1
401,14,0,1
402,1,1,1
403,2,0,1
404,4,1,1
405,20,0,1
406,1,1,1
407,1,1,1
408,2,0,1
409,1,1,1
410,10,0,1
411,4,1,1
412,1,1,1
413,1,1,1
414,2,0,1
415,6,0,1
416,8,0,1
417,1,1,1
418,2,0,1
419,1,1,1
420,2,0,1
421,1,1,1
422,11,1,1
423,1,1,1
424,1,1,1
425,30,1,1
426,6,0,1
427,4,1,1
428,4,1,1
429,2,0,1
430,4,1,1
431,8,0,1
432,14,0,1
433,4,1,1
434,6,0,1
435,1,1,1
436,2,0,1
437,4,1,1
438,11,1,1
439,1,1,1
440,10,0,1
441,1,1,1
442,1,1,1
443,13,0,1
444,2,0,1
445,10,0,1
446,2,0,1
447,3,0,1
448,1,1,1
449,9,1,1
450,10,0,1
451,2,0,1
452,6,0,1
453,2,0,1
454,20,0,1
455,7,1,1
456,1,1,1
457,10,0,1
458,2,0,1
459,34,1,1
460,4,1,1
461,8,0,1
462,1,1,1
463,4,1,1
464,10,0,1
465,1,1,1
466,1,1,1
467,1,1,1
468,22,1,1
469,7,1,1
470,1,1,1
471,2,0,1
472,1,1,1
473,6,0,1
474,1,1,1
475,14,0,1
476,2,0,1
477,4,1,1
478,1,1,1
479,1,1,1
480,9,1,1
481,1,1,1
482,8,0,1
483,4,1,1
484,1,1,1
485,14,0,1
486,2,0,1
487,2,0,1
488,2,0,1
489,10,0,1
490,2,0,1
491,1,1,1
492,15,1,1
493,2,0,1
494,19,0,1
495,9,1,1
496,8,0,1
497,6,0,1
498,5,1,1
499,14,0,1
500,2,0,1
501,1,1,1
502,1,1,1
503,4,1,1
504,0,0,1
505,20,0,1
506,6,0,1
507,21,1,1
508,4,1,1
509,1,1,1
510,16,1,1
511,12,1,1
512,12,1,1
513,1,1,1
514,2,0,1
515,2,0,1
516,1,1,1
517,14,0,1
518,9,1,1
519,2,0,1
520,1,1,1
521,1,1,1
522,12,1,1
523,15,1,1
524,1,1,1
525,4,1,1
526,2,0,1
527,10,0,1
528,4,1,1
529,19,0,1
530,4,1,1
531,9,1,1
532,0,0,1
533,1,1,1
534,4,1,1
535,1,1,1
536,14,0,1
537,27,1,1
538,1,1,1
539,1,1,1
540,1,1,1
541,1,1,1
542,10,0,1
543,1,1,1
544,1,1,1
545,1,1,1
546,2,0,1
547,4,1,1
548,9,1,1
549,1,1,1
550,1,1,1
551,2,0,1
552,4,1,1
553,1,1,1
554,10,0,1
555,8,0,1
556,8,0,1
557,0,0,1
558,2,0,1
559,15,1,1
560,2,0,1
561,6,0,1
562,1,1,1
563,1,1,1
564,2,0,1
565,6,0,1
566,14,0,1
567,1,1,1
568,14,0,1
569,2,0,1
570,1,1,1
571,6,0,1
572,2,0,1
573,2,0,1
574,6,0,1
575,4,1,1
576,10,0,1
577,4,1,1
578,14,0,1
579,2,0,1
580,8,0,1
581,2,0,1
582,10,0,1
583,1,1,1
584,1,1,1
585,19,0,1
586,1,1,1
587,1,1,1
588,6,0,1
589,1,1,1
590,1,1,1
591,4,1,1
592,2,0,1
593,2,0,1
594,1,1,1
595,12,1,1
596,9,1,1
597,6,0,1
598,6,0,1
599,1,1,1
600,4,1,1
601,22,1,1
602,14,0,1
603,20,0,1
604,1,1,1
605,8,0,1
606,9,1,1
607,1,1,1
608,1,1,1
609,6,0,1
610,6,0,1
611,10,0,1
612,6,0,1
613,1,1,1
614,4,1,1
615,27,1,1
616,2,0,1
617,1,1,1
618,10,0,1
619,1,1,1
620,1,1,1
621,1,1,1
622,3,0,1
623,1,1,1
624,8,0,1
625,1,1,1
626,1,1,1
627,1,1,1
628,13,0,1
629,2,0,1
630,1,1,1
631,2,0,1
632,2,0,1
633,2,0,1
634,2,0,1
635,2,0,1
636,18,1,1
637,18,1,1
638,2,0,1
639,4,1,1
640,6,0,1
641,1,1,1
642,1,1,1
643,1,1,1
644,19,0,1
645,1,1,1
646,20,0,1
647,0,0,1
648,12,1,1
649,1,1,1
650,6,0,1
651,1,1,1
652,17,1,1
653,2,0,1
654,1,1,1
655,2,0,1
656,27,1,1
657,10,0,1
658,9,1,1
659,14,0,1
660,10,0,1
661,15,1,1
662,6,0,1
663,1,1,1
664,6,0,1
665,2,0,1
666,19,0,1
667,6,0,1
668,1,1,1
669,4,1,1
670,13,0,1
671,1,1,1
672,1,1,1
673,9,1,1
674,1,1,1
675,1,1,1
676,1,1,1
677,2,0,1
678,4,1,1
679,6,0,1
680,1,1,1
681,0,0,1
682,14,0,1
683,2,0,1
684,14,0,1
685,12,1,1
686,2,0,1
687,15,1,1
688,0,0,1
689,1,1,1
690,2,0,1
691,14,0,1
692,14,0,1
693,8,0,1
694,4,1,1
695,1,1,1
696,14,0,1
697,10,0,1
698,14,0,1
699,2,0,1
700,10,0,1
701,18,1,1
702,2,0,1
703,1,1,1
704,2,0,1
705,12,1,1
706,4,1,1
707,1,1,1
708,1,1,1
709,2,0,1
710,2,0,1
711,8,0,1
712,28,1,1
713,2,0,1
714,2,0,1
715,2,0,1
716,1,1,1
717,14,0,1
718,25,1,1
719,6,0,1
720,35,1,1
721,6,0,1
722,29,1,1
723,6,0,1
724,15,1,1
725,4,1,1
726,22,1,1
727,1,1,1
728,14,0,1
729,10,0,1
730,4,1,1
731,6,0,1
732,2,0,1
733,9,1,1
734,6,0,1
735,1,1,1
736,15,1,1
737,27,1,1
738,4,1,1
739,3,0,1
740,2,0,1
741,1,1,1
742,23,0,1
743,9,1,1
744,1,1,1
745,2,0,1
746,19,0,1
747,30,1,1
748,1,1,1
749,2,0,1
750,2,0,1
751,6,0,1
752,10,0,1
753,4,1,1
754,31,0,1
755,15,1,1
756,2,0,1
757,6,0,1
758,6,0,1
759,4,1,1
760,23,0,1
761,14,0,1
762,2,0,1
763,6,0,1
764,8,0,1
765,9,1,1
766,4,1,1
767,20,0,1
768,2,0,1
769,2,0,1
770,2,0,1
771,4,1,1
772,1,1,1
773,2,0,1
774,20,0,1
775,1,1,1
776,1,1,1
777,20,0,1
778,14,0,1
779,4,1,1
780,2,0,1
781,4,1,1
782,2,0,1
783,14,0,1
784,1,1,1
785,1,1,1
786,10,0,1
787,15,1,1
788,4,1,1
789,2,0,1
790,12,1,1
791,20,0,1
792,14,0,1
793,2,0,1
794,4,1,1
795,2,0,1
796,1,1,1
797,4,1,1
798,20,0,1
799,2,0,1
800,6,0,1
801,2,0,1
802,2,0,1
803,4,1,1
804,1,1,1
805,1,1,1
806,10,0,1
807,4,1,1
808,14,0,1
809,9,1,1
810,1,1,1
811,1,1,1
812,8,0,1
813,14,0,1
814,4,1,1
815,20,0,1
816,0,0,1
817,2,0,1
818,6,0,1
819,3,0,1
820,1,1,1
821,2,0,1
822,8,0,1
823,14,0,1
824,4,1,1
825,14,0,1
826,2,0,1
827,4,1,1
828,2,0,1
829,1,1,1
830,1,1,1
831,8,0,1
832,2,0,1
833,25,1,1
834,2,0,1
835,0,0,1
836,10,0,1
837,14,0,1
838,4,1,1
839,6,0,1
840,2,0,1
841,2,0,1
842,22,1,1
843,14,0,1
844,10,0,1
845,2,0,1
846,1,1,1
847,19,0,1
848,1,1,1
849,13,0,1
850,2,0,1
851,1,1,1
852,19,0,1
853,8,0,1
854,20,0,1
855,9,1,1
856,6,0,1
857,4,1,1
858,4,1,1
859,17,1,1
860,2,0,1
861,2,0,1
862,6,0,1
863,10,0,1
864,1,1,1
865,12,1,1
866,14,0,1
867,15,1,1
868,6,0,1
869,14,0,1
870,1,1,1
871,2,0,1
872,1,1,1
873,33,1,1
874,1,1,1
875,1,1,1
876,1,1,1
877,4,1,1
878,2,0,1
879,1,1,1
880,1,1,1
881,15,1,1
882,2,0,1
883,2,0,1
884,1,1,1
885,2,0,1
886,14,0,1
887,2,0,1
888,2,0,1
889,8,0,1
890,14,0,1
891,14,0,1
892,4,1,1
893,2,0,1
894,10,0,1
895,27,1,1
896,2,0,1
897,12,1,1
898,10,0,1
899,14,0,1
900,1,1,1
901,14,0,1
902,6,0,1
903,14,0,1
904,1,1,1
905,1,1,1
906,2,0,1
907,3,0,1
908,9,1,1
909,1,1,1
910,22,1,1
911,14,0,1
912,1,1,1
913,4,1,1
914,2,0,1
915,0,0,1
