vote,public_key_id,honest,valid
0,9,1,1
1,54,0,1
2,16,0,1
3,23,0,1
4,16,0,1
5,41,1,1
6,14,0,1
7,17,0,1
8,20,1,1
9,21,1,1
10,13,0,1
11,28,1,1
12,1,1,1
13,55,1,1
14,11,0,1
15,0,1,1
16,46,0,1
17,44,1,1
18,24,1,1
19,22,1,1
20,21,1,1
21,23,0,1
22,12,0,1
23,23,0,1
24,11,0,1
25,27,1,1
26,47,0,1
27,14,0,1
28,4,1,1
29,21,1,1
30,17,0,1
31,13,0,1
32,9,1,1
33,37,1,1
34,39,1,1
35,11,0,1
36,31,0,1
37,21,1,1
38,10,1,1
39,0,1,1
40,1,1,1
41,32,0,1
42,39,1,1
43,32,0,1
44,4,1,1
45,21,1,1
46,58,1,1
47,3,1,1
48,23,0,1
49,55,1,1
50,0,1,1
51,2,1,1
52,2,1,1
53,17,0,1
54,29,1,1
55,45,0,1
56,19,0,1
57,1,1,1
58,29,1,1
59,21,1,1
60,16,0,1
61,13,0,1
62,22,1,1
63,12,0,1
64,15,0,1
65,11,0,1
66,23,0,1
67,1,1,1
68,0,1,1
69,23,0,1
70,21,1,1
71,9,1,1
72,61,1,1
73,21,1,1
74,37,1,1
75,10,1,1
76,25,1,1
77,3,1,1
78,29,1,1
79,13,0,1
80,0,1,1
81,1,1,1
82,12,0,1
83,14,0,1
84,11,0,1
85,29,1,1
86,38,1,1
87,4,1,1
88,27,1,1
89,12,0,1
90,25,1,1
91,45,0,1
92,25,1,1
93,23,0,1
94,11,0,1
95,1,1,1
96,21,1,1
97,12,0,1
98,37,1,1
99,4,1,1
100,9,1,1
101,27,1,1
102,20,1,1
103,11,0,1
104,21,1,1
105,14,0,1
106,14,0,1
107,24,1,1
108,24,1,1
109,1,1,1
110,13,0,1
111,14,0,1
112,1,1,1
113,16,0,1
114,11,0,1
115,45,0,1
116,16,0,1
117,28,1,1
118,21,1,1
119,13,0,1
120,4,1,1
121,54,0,1
122,21,1,1
123,15,0,1
124,21,1,1
125,23,0,1
126,9,1,1
127,33,1,1
128,4,1,1
129,21,1,1
130,23,0,1
131,21,1,1
132,0,1,1
133,29,1,1
134,14,0,1
135,25,1,1
136,13,0,1
137,45,0,1
138,3,1,1
139,17,0,1
140,1,1,1
141,22,1,1
142,10,1,1
143,47,0,1
144,10,1,1
145,10,1,1
146,32,0,1
147,23,0,1
148,44,1,1
149,32,0,1
150,0,1,1
151,15,0,1
152,55,1,1
153,1,1,1
154,38,1,1
155,17,0,1
156,45,0,1
157,15,0,1
158,42,0,1
159,0,1,1
160,62,1,1
161,47,0,1
162,33,1,1
163,15,0,1
164,37,1,1
165,2,1,1
166,14,0,1
167,14,0,1
168,10,1,1
169,24,1,1
170,37,1,1
171,62,1,1
172,27,1,1
173,34,1,1
174,20,1,1
175,24,1,1
176,16,0,1
177,3,1,1
178,24,1,1
179,20,1,1
180,4,1,1
181,12,0,1
182,3,1,1
183,0,1,1
184,17,0,1
185,21,1,1
186,59,1,1
187,4,1,1
188,29,1,1
189,2,1,1
190,13,0,1
191,21,1,1
192,28,1,1
193,4,1,1
194,27,1,1
195,21,1,1
196,28,1,1
197,1,1,1
198,27,1,1
199,51,1,1
200,1,1,1
201,28,1,1
202,17,0,1
203,11,0,1
204,21,1,1
205,33,1,1
206,10,1,1
207,20,1,1
208,10,1,1
209,19,0,1
210,22,1,1
211,15,0,1
212,33,1,1
213,27,1,1
214,28,1,1
215,33,1,1
216,36,1,1
217,45,0,1
218,41,1,1
219,21,1,1
220,45,0,1
221,9,1,1
222,34,1,1
223,32,0,1
224,53,0,1
225,20,1,1
226,29,1,1
227,32,0,1
228,24,1,1
229,45,0,1
230,9,1,1
231,26,1,1
232,21,1,1
233,22,1,1
234,21,1,1
235,20,1,1
236,42,0,1
237,34,1,1
238,17,0,1
239,28,1,1
240,32,0,1
