vote,public_key_id,honest,valid
0,2,0,1
1,9,1,1
2,1,1,1
3,2,0,1
4,4,0,1
5,1,1,1
6,4,0,1
7,6,0,1
8,1,1,1
9,2,0,1
10,3,0,1
11,1,1,1
12,1,1,1
13,1,1,1
14,2,0,1
15,6,0,1
16,1,1,1
17,2,0,1
18,1,1,1
19,15,1,1
20,1,1,1
21,2,0,1
22,1,1,1
23,1,1,1
24,1,1,1
25,1,1,1
26,9,1,1
27,1,1,1
28,20,1,1
29,16,1,1
30,2,0,1
31,14,1,1
32,2,0,1
33,6,0,1
34,2,0,1
35,9,1,1
36,4,0,1
37,8,1,1
38,6,0,1
39,4,0,1
40,1,1,1
41,6,0,1
42,1,1,1
43,18,1,1
44,1,1,1
45,14,1,1
46,1,1,1
47,4,0,1
48,1,1,1
49,2,0,1
50,8,1,1
51,6,0,1
52,6,0,1
53,2,0,1
54,10,0,1
55,22,0,1
56,2,0,1
57,4,0,1
58,8,1,1
59,2,0,1
60,13,0,1
61,14,1,1
62,9,1,1
63,12,0,1
64,1,1,1
65,18,1,1
66,2,0,1
67,2,0,1
68,1,1,1
69,6,0,1
70,1,1,1
71,4,0,1
72,2,0,1
73,1,1,1
74,4,0,1
75,6,0,1
76,3,0,1
77,22,0,1
78,6,0,1
79,9,1,1
80,2,0,1
81,1,1,1
82,10,0,1
83,4,0,1
84,1,1,1
85,8,1,1
86,2,0,1
87,2,0,1
88,2,0,1
89,8,1,1
90,24,1,1
91,25,1,1
92,2,0,1
93,4,0,1
94,2,0,1
95,2,0,1
96,14,1,1
97,12,0,1
98,10,0,1
99,2,0,1
100,2,0,1
101,1,1,1
102,2,0,1
103,4,0,1
104,16,1,1
105,2,0,1
106,9,1,1
107,1,1,1
108,16,1,1
109,2,0,1
110,9,1,1
111,1,1,1
112,6,0,1
113,0,0,1
114,4,0,1
115,2,0,1
116,2,0,1
117,1,1,1
118,2,0,1
119,6,0,1
120,20,1,1
121,2,0,1
122,4,0,1
123,7,1,1
124,4,0,1
125,2,0,1
126,8,1,1
127,2,0,1
128,2,0,1
129,2,0,1
130,1,1,1
131,2,0,1
132,2,0,1
133,11,0,1
134,2,0,1
135,6,0,1
136,2,0,1
137,4,0,1
138,4,0,1
139,2,0,1
140,6,0,1
141,10,0,1
142,27,1,1
143,1,1,1
144,6,0,1
145,9,1,1
146,1,1,1
147,2,0,1
148,1,1,1
149,2,0,1
150,2,0,1
151,1,1,1
152,2,0,1
153,6,0,1
154,2,0,1
155,2,0,1
156,20,1,1
157,32,1,1
158,2,0,1
159,2,0,1
160,1,1,1
161,4,0,1
162,4,0,1
163,2,0,1
164,2,0,1
165,6,0,1
166,6,0,1
167,1,1,1
168,1,1,1
169,1,1,1
170,14,1,1
171,1,1,1
172,1,1,1
173,14,1,1
174,13,0,1
175,1,1,1
176,2,0,1
177,1,1,1
178,29,1,1
179,1,1,1
180,25,1,1
181,14,1,1
182,14,1,1
183,1,1,1
184,19,0,1
185,9,1,1
186,2,0,1
187,6,0,1
188,2,0,1
189,10,0,1
190,1,1,1
191,2,0,1
192,4,0,1
193,1,1,1
194,8,1,1
195,10,0,1
196,1,1,1
197,15,1,1
198,1,1,1
199,2,0,1
200,6,0,1
201,1,1,1
202,1,1,1
203,4,0,1
204,20,1,1
205,23,1,1
206,1,1,1
207,1,1,1
208,2,0,1
209,1,1,1
210,6,0,1
211,2,0,1
212,2,0,1
213,1,1,1
214,29,1,1
215,10,0,1
216,1,1,1
217,1,1,1
218,2,0,1
219,1,1,1
220,4,0,1
221,2,0,1
222,2,0,1
223,2,0,1
224,14,1,1
225,8,1,1
226,1,1,1
227,6,0,1
228,14,1,1
229,29,1,1
230,1,1,1
231,2,0,1
232,2,0,1
233,2,0,1
234,1,1,1
235,12,0,1
236,1,1,1
237,0,0,1
238,1,1,1
239,4,0,1
240,1,1,1
241,1,1,1
242,6,0,1
243,6,0,1
244,9,1,1
245,1,1,1
246,1,1,1
247,14,1,1
248,4,0,1
249,0,0,1
250,14,1,1
251,2,0,1
252,1,1,1
253,2,0,1
254,6,0,1
255,8,1,1
256,1,1,1
257,14,1,1
258,8,1,1
259,2,0,1
260,14,1,1
261,20,1,1
262,16,1,1
263,14,1,1
264,2,0,1
265,20,1,1
266,6,0,1
267,6,0,1
268,1,1,1
269,10,0,1
270,1,1,1
271,1,1,1
272,8,1,1
273,4,0,1
274,14,1,1
275,1,1,1
276,10,0,1
277,14,1,1
278,14,1,1
279,1,1,1
280,19,0,1
281,6,0,1
282,2,0,1
283,6,0,1
284,2,0,1
285,1,1,1
286,4,0,1
287,2,0,1
288,18,1,1
289,12,0,1
290,22,0,1
291,2,0,1
292,10,0,1
293,7,1,1
294,1,1,1
295,6,0,1
296,23,1,1
297,28,1,1
298,1,1,1
299,10,0,1
300,1,1,1
301,2,0,1
302,22,0,1
303,1,1,1
304,9,1,1
305,4,0,1
306,4,0,1
307,23,1,1
308,1,1,1
309,1,1,1
310,6,0,1
311,6,0,1
312,22,0,1
313,12,0,1
314,1,1,1
315,9,1,1
316,1,1,1
317,1,1,1
318,2,0,1
319,12,0,1
320,1,1,1
321,1,1,1
322,14,1,1
323,2,0,1
324,8,1,1
325,2,0,1
326,8,1,1
327,4,0,1
328,22,0,1
329,1,1,1
330,1,1,1
331,4,0,1
332,1,1,1
333,15,1,1
334,30,0,1
335,20,1,1
336,9,1,1
337,20,1,1
338,1,1,1
339,9,1,1
340,2,0,1
341,2,0,1
342,2,0,1
343,6,0,1
344,6,0,1
345,2,0,1
346,1,1,1
347,1,1,1
348,6,0,1
349,0,0,1
350,6,0,1
351,1,1,1
352,19,0,1
353,1,1,1
354,6,0,1
355,9,1,1
356,2,0,1
357,8,1,1
358,1,1,1
359,1,1,1
360,2,0,1
361,8,1,1
