vote,public_key_id,honest,valid
0,42,1,1
1,27,1,1
2,11,1,1
3,56,1,1
4,24,0,1
5,8,1,1
6,39,0,1
7,24,0,1
8,11,1,1
9,10,0,1
10,16,1,1
11,23,1,1
12,4,0,1
13,6,1,1
14,55,1,1
15,7,1,1
16,47,1,1
17,23,1,1
18,41,1,1
19,6,1,1
20,7,1,1
21,0,1,1
22,7,1,1
23,12,0,1
24,42,1,1
25,0,1,1
26,8,1,1
27,10,0,1
28,16,1,1
29,16,1,1
30,38,1,1
31,23,1,1
32,43,1,1
33,24,0,1
34,29,1,1
35,20,1,1
36,9,1,1
37,32,1,1
38,37,1,1
39,17,1,1
40,23,1,1
41,2,0,1
42,18,1,1
43,16,1,1
44,29,1,1
45,55,1,1
46,21,1,1
47,62,1,1
48,20,1,1
49,33,1,1
50,2,0,1
51,4,0,1
52,0,1,1
53,3,1,1
54,32,1,1
55,3,1,1
56,22,1,1
57,2,0,1
58,22,1,1
59,21,1,1
60,28,1,1
61,5,1,1
62,12,0,1
63,23,1,1
64,40,1,1
65,42,1,1
66,21,1,1
67,21,1,1
68,7,1,1
69,8,1,1
70,1,0,1
71,2,0,1
72,34,1,1
73,23,1,1
74,25,1,1
75,7,1,1
76,32,1,1
77,39,0,1
78,21,1,1
79,7,1,1
80,21,1,1
81,40,1,1
82,5,1,1
83,21,1,1
84,23,1,1
85,44,0,1
86,19,1,1
87,0,1,1
88,18,1,1
89,48,1,1
90,17,1,1
91,21,1,1
92,2,0,1
93,61,1,1
94,21,1,1
95,48,1,1
96,9,1,1
97,43,1,1
98,10,0,1
99,1,0,1
100,14,1,1
101,21,1,1
102,29,1,1
103,15,1,1
104,40,1,1
105,4,0,1
106,7,1,1
107,29,1,1
108,48,1,1
109,44,0,1
110,44,0,1
111,27,1,1
112,23,1,1
113,1,0,1
114,13,1,1
115,12,0,1
116,14,1,1
117,32,1,1
118,23,1,1
119,33,1,1
120,28,1,1
121,59,1,1
122,21,1,1
123,0,1,1
124,5,1,1
125,13,1,1
126,43,1,1
127,3,1,1
128,12,0,1
129,2,0,1
130,37,1,1
131,23,1,1
132,27,1,1
133,0,1,1
134,0,1,1
135,14,1,1
136,11,1,1
137,0,1,1
138,40,1,1
139,12,0,1
140,38,1,1
141,20,1,1
142,37,1,1
143,9,1,1
144,23,1,1
145,21,1,1
146,9,1,1
147,13,1,1
148,17,1,1
149,21,1,1
150,2,0,1
151,37,1,1
152,18,1,1
153,55,1,1
154,8,1,1
155,21,1,1
156,21,1,1
157,39,0,1
158,14,1,1
159,44,0,1
160,40,1,1
161,58,1,1
162,40,1,1
163,48,1,1
164,0,1,1
165,23,1,1
166,39,0,1
167,20,1,1
168,23,1,1
169,10,0,1
170,6,1,1
171,62,1,1
172,21,1,1
173,12,0,1
174,22,1,1
175,23,1,1
176,23,1,1
177,29,1,1
178,18,1,1
179,10,0,1
180,43,1,1
181,9,1,1
182,32,1,1
183,4,0,1
184,37,1,1
185,13,1,1
186,27,1,1
187,31,1,1
188,25,1,1
189,10,0,1
190,13,1,1
191,14,1,1
192,42,1,1
193,8,1,1
194,48,1,1
195,29,1,1
196,16,1,1
197,7,1,1
198,4,0,1
199,5,1,1
200,42,1,1
201,8,1,1
202,15,1,1
203,45,1,1
204,25,1,1
205,25,1,1
206,10,0,1
207,3,1,1
208,14,1,1
209,2,0,1
210,3,1,1
211,21,1,1
212,32,1,1
213,3,1,1
214,1,0,1
215,45,1,1
216,27,1,1
217,21,1,1
218,26,1,1
219,20,1,1
220,12,0,1
221,24,0,1
222,27,1,1
223,24,0,1
224,7,1,1
225,10,0,1
226,21,1,1
227,28,1,1
228,32,1,1
229,16,1,1
230,2,0,1
231,20,1,1
232,28,1,1
233,48,1,1
234,33,1,1
235,23,1,1
236,27,1,1
237,21,1,1
238,10,0,1
239,14,1,1
240,17,1,1
241,40,1,1
242,17,1,1
243,18,1,1
244,13,1,1
245,36,1,1
246,16,1,1
247,33,1,1
248,6,1,1
249,1,0,1
250,23,1,1
251,42,1,1
252,19,1,1
253,24,0,1
254,21,1,1
255,9,1,1
256,53,1,1
257,27,1,1
258,33,1,1
259,1,0,1
260,14,1,1
261,22,1,1
262,11,1,1
263,28,1,1
264,13,1,1
265,28,1,1
266,21,1,1
267,43,1,1
268,23,1,1
269,7,1,1
270,23,1,1
271,51,1,1
272,21,1,1
273,60,1,1
274,14,1,1
275,27,1,1
276,27,1,1
277,10,0,1
278,13,1,1
279,10,0,1
280,4,0,1
281,48,1,1
282,4,0,1
283,33,1,1
284,12,0,1
285,15,1,1
286,15,1,1
287,22,1,1
288,21,1,1
289,45,1,1
290,31,1,1
291,28,1,1
292,20,1,1
293,30,1,1
294,6,1,1
295,37,1,1
296,45,1,1
297,33,1,1
298,0,1,1
299,22,1,1
300,8,1,1
301,7,1,1
302,0,1,1
303,7,1,1
304,8,1,1
305,21,1,1
306,16,1,1
307,9,1,1
308,11,1,1
309,34,1,1
310,15,1,1
311,12,0,1
312,28,1,1
313,21,1,1
314,15,1,1
315,0,1,1
316,21,1,1
317,24,0,1
318,49,1,1
319,29,1,1
320,28,1,1
321,24,0,1
322,41,1,1
323,9,1,1
324,1,0,1
325,20,1,1
326,21,1,1
327,26,1,1
328,39,0,1
329,23,1,1
330,9,1,1
331,7,1,1
332,6,1,1
333,29,1,1
334,1,0,1
335,18,1,1
336,43,1,1
337,6,1,1
338,34,1,1
339,3,1,1
340,23,1,1
341,43,1,1
342,45,1,1
343,1,0,1
344,13,1,1
345,5,1,1
346,21,1,1
347,43,1,1
348,2,0,1
349,40,1,1
350,31,1,1
351,19,1,1
352,8,1,1
353,18,1,1
354,2,0,1
355,54,1,1
356,4,0,1
357,21,1,1
358,10,0,1
359,1,0,1
360,19,1,1
361,3,1,1
362,19,1,1
363,7,1,1
364,20,1,1
365,47,1,1
366,20,1,1
367,37,1,1
368,0,1,1
369,37,1,1
370,22,1,1
371,23,1,1
372,2,0,1
373,34,1,1
374,28,1,1
375,44,0,1
376,42,1,1
377,23,1,1
378,37,1,1
379,28,1,1
380,12,0,1
381,32,1,1
382,28,1,1
383,17,1,1
384,14,1,1
385,27,1,1
386,25,1,1
387,48,1,1
388,29,1,1
389,9,1,1
390,52,0,1
391,44,0,1
392,18,1,1
393,28,1,1
394,13,1,1
395,23,1,1
396,0,1,1
397,10,0,1
398,37,1,1
399,13,1,1
400,8,1,1
401,49,1,1
402,12,0,1
403,42,1,1
404,7,1,1
405,45,1,1
406,4,0,1
407,21,1,1
408,5,1,1
409,9,1,1
410,32,1,1
411,1,0,1
412,44,0,1
413,43,1,1
414,18,1,1
415,21,1,1
416,37,1,1
417,16,1,1
418,2,0,1
419,7,1,1
420,38,1,1
421,48,1,1
422,18,1,1
423,37,1,1
424,29,1,1
425,5,1,1
426,23,1,1
427,32,1,1
428,39,0,1
429,1,0,1
430,11,1,1
431,37,1,1
432,1,0,1
433,24,0,1
434,7,1,1
435,7,1,1
436,9,1,1
437,33,1,1
438,42,1,1
439,44,0,1
440,28,1,1
441,33,1,1
442,54,1,1
443,7,1,1
444,42,1,1
445,37,1,1
446,14,1,1
447,48,1,1
448,2,0,1
449,4,0,1
450,4,0,1
451,10,0,1
452,14,1,1
453,30,1,1
454,13,1,1
455,1,0,1
456,11,1,1
457,0,1,1
458,25,1,1
459,10,0,1
460,27,1,1
461,24,0,1
462,11,1,1
463,26,1,1
464,0,1,1
465,10,0,1
466,41,1,1
467,2,0,1
468,25,1,1
469,5,1,1
470,1,0,1
471,57,1,1
472,15,1,1
473,45,1,1
474,12,0,1
475,13,1,1
476,7,1,1
477,54,1,1
478,24,0,1
479,13,1,1
480,24,0,1
481,21,1,1
482,21,1,1
483,13,1,1
484,0,1,1
485,23,1,1
486,0,1,1
487,17,1,1
488,5,1,1
489,18,1,1
490,13,1,1
491,45,1,1
492,12,0,1
493,43,1,1
494,4,0,1
495,7,1,1
496,1,0,1
497,21,1,1
498,49,1,1
499,10,0,1
500,44,0,1
501,25,1,1
502,29,1,1
503,8,1,1
504,3,1,1
505,7,1,1
506,12,0,1
507,14,1,1
508,1,0,1
509,14,1,1
510,28,1,1
511,4,0,1
512,0,1,1
513,6,1,1
514,4,0,1
515,43,1,1
516,14,1,1
517,43,1,1
518,16,1,1
519,15,1,1
520,5,1,1
521,0,1,1
522,23,1,1
523,14,1,1
524,13,1,1
525,4,0,1
526,54,1,1
527,34,1,1
528,3,1,1
529,36,1,1
530,29,1,1
531,48,1,1
532,20,1,1
533,10,0,1
534,16,1,1
535,17,1,1
536,42,1,1
537,9,1,1
538,9,1,1
539,15,1,1
540,21,1,1
541,8,1,1
542,18,1,1
543,40,1,1
544,0,1,1
545,18,1,1
546,32,1,1
547,32,1,1
548,0,1,1
549,4,0,1
550,43,1,1
551,5,1,1
552,7,1,1
553,5,1,1
554,38,1,1
555,7,1,1
556,3,1,1
557,29,1,1
558,49,1,1
559,45,1,1
560,18,1,1
561,17,1,1
562,4,0,1
563,14,1,1
564,18,1,1
565,10,0,1
566,0,1,1
567,6,1,1
568,9,1,1
569,18,1,1
570,14,1,1
571,49,1,1
572,16,1,1
573,47,1,1
574,10,0,1
575,28,1,1
576,27,1,1
577,9,1,1
578,17,1,1
579,5,1,1
580,7,1,1
581,64,1,1
582,6,1,1
583,17,1,1
584,17,1,1
585,10,0,1
586,6,1,1
587,20,1,1
588,4,0,1
589,16,1,1
590,15,1,1
591,43,1,1
592,5,1,1
593,13,1,1
594,19,1,1
595,15,1,1
596,39,0,1
597,15,1,1
598,40,1,1
599,37,1,1
600,37,1,1
601,27,1,1
602,9,1,1
603,1,0,1
604,24,0,1
605,27,1,1
606,27,1,1
607,0,1,1
608,4,0,1
609,16,1,1
610,7,1,1
611,7,1,1
612,39,0,1
613,21,1,1
614,5,1,1
615,8,1,1
