vote,public_key_id,honest,valid
0,1,0,1
1,15,1,1
2,6,0,1
3,8,1,1
4,3,1,1
5,6,0,1
6,0,1,1
7,18,0,1
8,18,0,1
9,10,0,1
10,0,1,1
11,8,1,1
12,6,0,1
13,9,1,1
14,12,1,1
15,14,1,1
16,3,1,1
17,2,1,1
18,0,1,1
19,0,1,1
20,6,0,1
21,14,1,1
22,10,0,1
23,9,1,1
24,9,1,1
25,6,0,1
26,9,1,1
27,4,1,1
28,18,0,1
29,4,1,1
30,9,1,0
31,6,0,1
32,15,1,1
33,13,0,1
34,9,1,1
35,1,0,1
36,3,1,1
37,13,0,1
38,7,1,1
39,13,0,1
40,12,1,1
41,0,1,1
42,10,0,1
43,8,1,1
44,2,1,1
45,6,0,1
46,6,0,1
47,2,1,1
48,4,1,1
49,16,1,1
50,9,1,1
51,0,1,1
52,9,1,1
53,10,0,1
54,4,1,1
55,19,1,1
56,2,1,1
57,3,1,1
58,9,1,1
59,6,0,1
60,5,1,1
61,3,1,1
62,0,1,1
63,16,1,1
64,6,0,1
65,8,1,1
66,6,0,1
67,9,1,1
68,2,1,1
69,1,0,1
70,6,0,1
71,8,1,1
72,8,1,1
73,6,0,1
74,9,1,1
75,6,0,1
76,10,0,1
77,2,1,1
78,7,1,1
79,8,1,1
80,14,1,1
81,1,0,1
82,6,0,1
83,6,0,1
84,4,1,1
85,2,1,1
86,8,1,1
87,2,1,1
88,9,1,1
89,0,1,1
90,13,0,1
91,8,1,1
92,4,1,1
93,8,1,1
94,0,1,1
95,16,1,1
96,5,1,1
97,4,1,1
98,0,1,1
99,1,0,1
100,0,1,1
101,3,1,1
102,0,1,1
103,9,1,1
104,14,1,1
105,10,0,1
106,8,1,1
107,13,0,1
108,9,1,1
109,0,1,1
110,6,0,1
111,0,1,1
112,8,1,1
113,10,0,1
114,7,1,1
115,6,0,1
116,6,0,1
117,4,1,1
118,3,1,1
119,19,1,1
120,17,0,1
121,0,1,1
122,6,0,1
123,7,1,1
124,2,1,1
125,5,1,1
126,9,1,1
127,6,0,1
128,6,0,1
129,18,0,1
130,0,1,1
131,8,1,1
132,4,1,1
133,10,0,1
134,6,0,1
135,13,0,1
136,9,1,1
137,7,1,1
138,15,1,1
139,4,1,1
140,2,1,1
141,13,0,1
142,1,0,1
143,9,1,1
144,7,1,1
145,7,1,1
146,9,1,1
147,3,1,1
148,6,0,1
149,1,0,1
150,16,1,1
151,7,1,1
152,9,1,1
153,12,1,1
154,3,1,1
155,6,0,1
156,3,1,1
157,9,1,1
158,15,1,1
159,4,1,1
160,1,0,1
161,6,0,1
162,0,1,1
163,9,1,1
164,0,1,1
165,1,0,1
166,9,1,1
167,3,1,1
168,4,1,1
169,6,0,1
170,0,1,1
171,3,1,1
172,14,1,1
173,7,1,1
174,9,1,1
175,15,1,1
176,1,0,1
177,3,1,1
178,2,1,1
179,0,1,1
180,15,1,1
181,1,0,1
182,11,0,1
183,7,1,1
184,0,1,1
185,0,1,1
