vote,public_key_id,honest,valid
0,8,0,1
1,9,1,1
2,60,1,1
3,51,1,1
4,27,1,1
5,44,1,1
6,34,1,1
7,10,1,1
8,21,0,1
9,29,1,1
10,14,1,1
11,0,1,1
12,21,0,1
13,26,0,1
14,18,1,1
15,18,1,1
16,15,0,1
17,7,1,1
18,21,0,1
19,45,1,1
20,25,1,1
21,25,1,1
22,48,1,1
23,15,0,1
24,23,1,1
25,13,1,1
26,15,0,1
27,21,0,1
28,7,1,0
29,31,1,1
30,12,0,1
31,13,1,1
32,21,0,1
33,44,1,1
34,23,1,1
35,2,0,1
36,24,0,1
37,16,1,1
38,21,0,1
39,0,1,1
40,20,0,1
41,2,0,1
42,16,1,1
43,23,1,1
44,42,1,1
45,10,1,1
46,37,1,1
47,8,0,0
48,28,0,1
49,9,1,1
50,48,1,1
51,11,1,0
52,5,1,1
53,10,1,1
54,20,0,1
55,45,1,1
56,28,0,1
57,26,0,1
58,7,1,1
59,17,1,1
60,21,0,1
61,27,1,1
62,4,1,1
63,16,1,1
64,33,1,1
65,29,1,1
66,13,1,1
67,6,1,1
68,7,1,1
69,14,1,1
70,43,1,1
71,11,1,1
72,37,1,1
73,29,1,1
74,3,0,1
75,24,0,1
76,44,1,1
77,4,1,1
78,13,1,1
79,1,0,1
80,6,1,1
81,32,1,1
82,37,1,1
83,14,1,1
84,11,1,1
85,6,1,1
86,61,0,1
87,10,1,1
88,9,1,1
89,62,1,1
90,28,0,1
91,28,0,1
92,28,0,1
93,11,1,1
94,25,1,1
95,32,1,1
96,7,1,1
97,49,1,1
98,12,0,1
99,2,0,1
100,0,1,1
101,40,0,1
102,23,1,1
103,3,0,1
104,45,1,1
105,23,1,1
106,17,1,1
107,6,1,1
108,24,0,1
109,21,0,1
110,10,1,0
111,18,1,1
112,12,0,1
113,7,1,1
114,0,1,1
115,14,1,1
116,0,1,1
117,18,1,1
118,6,1,1
119,3,0,1
120,2,0,1
121,48,1,1
122,9,1,1
123,7,1,1
124,8,0,1
125,28,0,1
126,10,1,1
127,27,1,1
128,23,1,1
129,14,1,1
130,8,0,0
131,0,1,1
132,32,1,1
133,9,1,1
134,25,1,1
135,6,1,1
136,16,1,1
137,43,1,1
138,50,1,1
139,0,1,1
140,24,0,1
141,44,1,1
142,3,0,1
143,20,0,1
144,8,0,1
145,11,1,1
146,30,1,1
147,18,1,1
148,22,0,1
149,25,1,1
150,37,1,1
151,3,0,1
152,3,0,1
153,19,1,1
154,5,1,1
155,32,1,1
156,38,1,1
157,11,1,1
158,57,1,1
159,25,1,1
160,55,0,1
161,27,1,1
162,13,1,1
163,0,1,1
164,48,1,1
165,1,0,1
166,16,1,1
167,17,1,1
168,13,1,1
169,43,1,1
170,48,1,1
171,0,1,1
172,45,1,1
173,23,1,1
174,10,1,1
175,14,1,1
176,23,1,1
177,45,1,1
178,9,1,1
179,33,1,1
180,15,0,1
181,29,1,1
182,45,1,1
183,25,1,1
184,4,1,1
185,4,1,1
186,23,1,1
187,5,1,1
188,39,1,1
189,30,1,1
190,53,1,1
191,3,0,1
192,39,1,1
193,40,0,1
194,42,1,1
195,36,1,1
196,13,1,1
197,23,1,1
198,0,1,1
199,15,0,1
200,21,0,1
201,6,1,1
202,32,1,1
203,27,1,1
204,39,1,1
205,21,0,1
206,0,1,1
207,7,1,1
208,4,1,1
209,47,0,1
210,33,1,1
211,0,1,1
212,7,1,1
213,54,1,1
214,25,1,1
215,21,0,1
216,20,0,1
217,14,1,1
218,3,0,1
219,14,1,1
220,25,1,1
221,20,0,1
222,13,1,1
223,2,0,1
224,22,0,1
225,16,1,1
226,11,1,1
227,0,1,1
228,23,1,1
229,24,0,1
230,21,0,1
231,2,0,1
232,2,0,1
233,7,1,1
234,39,1,1
235,40,0,1
236,21,0,1
237,58,1,1
238,63,1,1
239,12,0,1
240,43,1,1
241,5,1,1
242,20,0,1
243,37,1,1
244,14,1,1
245,33,1,1
246,0,1,1
247,32,1,1
248,32,1,1
249,21,0,1
250,32,1,1
251,37,1,1
252,16,1,1
253,11,1,1
254,4,1,1
255,18,1,1
256,23,1,1
257,49,1,1
258,25,1,1
259,7,1,1
260,37,1,1
261,6,1,1
262,48,1,1
263,6,1,1
264,24,0,1
265,21,0,1
266,17,1,1
267,44,1,1
268,10,1,1
269,33,1,1
270,17,1,1
271,6,1,1
272,45,1,1
273,10,1,1
274,15,0,1
275,45,1,1
276,1,0,1
277,22,0,1
278,19,1,1
279,12,0,1
280,25,1,1
281,1,0,1
282,13,1,1
283,13,1,1
284,21,0,1
285,7,1,1
286,7,1,1
287,14,1,1
288,23,1,1
289,12,0,1
290,33,1,1
291,14,1,1
292,14,1,1
293,22,0,1
294,7,1,1
295,14,1,1
296,6,1,1
297,23,1,1
298,10,1,1
299,21,0,1
300,14,1,1
301,0,1,1
302,8,0,1
303,19,1,1
304,15,0,1
305,21,0,1
306,5,1,1
307,5,1,1
308,42,1,1
309,7,1,1
310,21,0,1
311,43,1,1
312,27,1,1
313,2,0,1
314,49,1,1
315,21,0,1
316,6,1,1
317,21,0,1
318,15,0,1
319,45,1,1
320,13,1,1
321,37,1,1
322,22,0,1
323,0,1,1
324,18,1,1
325,3,0,1
326,8,0,1
327,27,1,1
328,32,1,1
329,14,1,1
330,42,1,1
331,49,1,1
332,2,0,1
333,13,1,1
334,40,0,1
335,42,1,1
336,3,0,1
337,28,0,1
338,10,1,1
339,21,0,1
340,22,0,1
341,4,1,1
342,4,1,1
343,11,1,1
344,29,1,1
345,27,1,1
346,10,1,1
347,32,1,1
348,42,1,1
349,31,1,1
350,31,1,1
351,44,1,1
352,42,1,1
353,37,1,1
354,10,1,1
355,7,1,1
356,25,1,1
357,6,1,1
358,12,0,1
359,45,1,1
360,6,1,1
361,11,1,1
362,2,0,1
363,14,1,1
364,14,1,1
365,17,1,1
366,4,1,1
367,42,1,1
368,7,1,1
369,32,1,1
370,10,1,1
371,16,1,1
372,21,0,1
373,45,1,1
374,37,1,1
375,26,0,1
376,10,1,1
377,44,1,1
378,22,0,1
379,17,1,1
380,7,1,1
381,48,1,1
382,39,1,1
383,38,1,1
384,60,1,1
385,16,1,1
386,20,0,1
387,23,1,1
388,9,1,1
389,5,1,1
390,18,1,1
391,2,0,1
392,8,0,1
393,19,1,1
394,7,1,1
395,29,1,1
396,2,0,1
397,11,1,1
398,21,0,1
399,0,1,1
400,13,1,1
401,33,1,1
402,14,1,1
403,7,1,1
404,7,1,1
405,47,0,1
406,1,0,1
407,17,1,1
408,9,1,1
409,7,1,1
410,43,1,1
411,6,1,1
412,0,1,1
413,16,1,1
414,9,1,1
415,11,1,1
416,32,1,1
417,20,0,1
418,21,0,1
419,21,0,1
420,22,0,1
421,6,1,1
422,1,0,1
423,4,1,1
424,7,1,1
425,29,1,1
426,9,1,1
427,12,0,1
428,24,0,1
429,9,1,1
430,32,1,1
431,4,1,1
432,22,0,1
433,27,1,1
434,37,1,1
435,42,1,1
436,24,0,1
437,6,1,0
438,4,1,1
439,57,1,1
440,2,0,1
441,29,1,1
442,7,1,1
443,2,0,1
444,21,0,1
445,11,1,1
446,41,0,1
447,6,1,1
448,43,1,1
449,34,1,1
450,3,0,1
451,6,1,1
452,5,1,1
453,2,0,1
454,27,1,1
455,33,1,1
456,9,1,1
457,15,0,1
458,32,1,1
459,4,1,1
460,1,0,1
461,43,1,1
462,2,0,1
463,39,1,1
464,39,1,1
465,13,1,1
466,41,0,1
467,17,1,1
468,10,1,1
469,32,1,1
470,26,0,1
471,21,0,1
472,37,1,1
473,39,1,1
474,24,0,1
475,12,0,1
476,21,0,1
477,38,1,1
478,16,1,1
479,55,0,1
480,34,1,1
481,0,1,1
482,40,0,1
483,44,1,1
484,40,0,1
485,37,1,1
486,12,0,1
487,15,0,1
488,8,0,1
489,64,1,1
490,0,1,1
491,23,1,1
492,13,1,1
493,15,0,1
494,27,1,1
495,34,1,1
496,8,0,0
497,29,1,1
498,6,1,1
499,48,1,1
500,17,1,1
501,37,1,1
502,1,0,1
503,48,1,1
504,18,1,1
505,30,1,1
506,6,1,1
507,27,1,1
508,27,1,1
509,21,0,1
510,28,0,1
511,4,1,1
512,4,1,1
513,14,1,1
514,29,1,1
515,25,1,1
516,10,1,1
517,1,0,1
518,4,1,1
519,10,1,1
520,4,1,1
521,1,0,1
522,21,0,1
523,19,1,1
524,14,1,1
525,13,1,1
526,0,1,1
527,23,1,1
528,18,1,1
529,32,1,1
530,7,1,0
531,24,0,1
532,23,1,1
533,13,1,1
534,0,1,1
535,43,1,1
536,25,1,1
537,62,1,1
538,39,1,1
539,28,0,1
540,0,1,1
541,34,1,1
542,6,1,1
543,17,1,1
544,20,0,1
545,29,1,1
546,20,0,1
547,14,1,1
548,1,0,1
549,42,1,1
550,0,1,1
551,21,0,1
552,2,0,1
553,10,1,1
554,14,1,1
555,21,0,1
556,18,1,1
557,37,1,1
558,18,1,1
559,9,1,1
560,10,1,1
561,17,1,1
562,1,0,1
563,0,1,1
564,21,0,1
565,29,1,1
566,10,1,1
567,11,1,0
568,13,1,1
569,10,1,1
570,1,0,1
571,3,0,1
572,18,1,1
573,5,1,1
574,21,0,1
575,33,1,1
576,17,1,1
577,18,1,1
578,10,1,1
579,33,1,1
580,40,0,1
581,46,1,1
582,43,1,1
583,38,1,1
584,31,1,1
585,0,1,1
586,32,1,1
587,42,1,1
588,27,1,1
589,27,1,1
590,62,1,1
591,29,1,1
592,28,0,1
593,12,0,1
594,14,1,1
595,24,0,1
596,6,1,1
597,10,1,0
598,41,0,1
599,32,1,1
600,13,1,1
601,6,1,1
602,19,1,1
603,8,0,1
604,24,0,1
605,10,1,1
606,49,1,1
607,17,1,1
608,45,1,1
609,55,0,1
610,38,1,1
611,41,0,1
612,7,1,1
613,5,1,1
614,14,1,1
615,10,1,1
616,45,1,1
617,40,0,1
618,9,1,1
619,31,1,1
620,10,1,1
621,40,0,1
622,32,1,1
623,21,0,1
624,9,1,1
625,44,1,1
